,AUC0,AUC1,AUC3_0,AUC3_1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.8693368657035314,0.8671453689141497,0.743500281836173,0.7856726364014994,1.0,0.0,0.9500000000000001,1.0,1.0,0.6,1.0,0.0,0.85,1.0,0.0,0.9,1.0,0.0,0.85,1.0,1.0,0.7
1,0.898735412557528,0.9138268665762658,0.9093155489425019,0.8929031550670211,0.5,0.0,0.8,1.0,1.0,0.39999999999999997,1.0,0.0,0.9,1.0,0.0,0.9,1.0,0.0,0.9,1.0,1.0,0.35
2,0.8670181089386771,0.8784019496611541,0.7982326718253315,0.7715646831074826,1.0,0.0,1.0,1.0,1.0,0.7,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.65
3,0.8884819201838161,0.88718030464687,0.8606285714285714,0.8928081022369787,1.0,0.0,0.7,1.0,1.0,0.35,1.0,0.0,0.8,1.0,0.0,0.7,1.0,0.0,0.8,1.0,1.0,0.29999999999999993
4,0.8981656943907202,0.8761350462862505,0.8261378129935699,0.862250212439352,1.0,0.5,0.85,1.0,0.5,0.39999999999999997,1.0,0.5,0.9,1.0,0.5,0.9,1.0,0.5,0.8,1.0,0.5,0.39999999999999997
5,0.8716026624645421,0.8845386680441063,0.8807581820047193,0.8244174478144595,0.5,0.0,0.65,0.5,1.0,0.19999999999999998,0.5,0.0,0.7,0.5,0.0,0.65,0.5,0.0,0.6,0.5,1.0,0.3
6,0.8926415321505663,0.8901524109699779,0.8767832344400959,0.8540427257977284,1.0,0.0,0.65,1.0,1.0,0.19999999999999998,1.0,0.0,0.6,1.0,0.0,0.7,1.0,0.0,0.65,1.0,1.0,0.25
7,0.8866998836020759,0.8929145917446801,0.8411421772754313,0.8704987280916707,0.5,0.0,0.75,0.5,1.0,0.55,0.5,0.0,0.8,0.5,0.0,0.75,0.5,0.0,0.75,0.5,1.0,0.49999999999999994
8,0.8976433526922566,0.9107487810606065,0.8456361454046639,0.8493227023319616,0.5,0.5,0.5,1.0,0.5,0.35,1.0,0.5,0.6,1.0,0.5,0.6,1.0,0.5,0.6,1.0,0.5,0.35
9,0.8676408207358638,0.8641069577768523,0.7606239943573806,0.7553312373566234,1.0,0.0,0.65,1.0,1.0,0.24999999999999997,1.0,0.0,0.8,1.0,0.0,0.7,1.0,0.0,0.65,1.0,1.0,0.19999999999999996
10,0.8997726786424576,0.888082632554377,0.8757819001852399,0.8943148688046647,1.0,0.0,0.5499999999999999,1.0,0.5,0.09999999999999998,1.0,0.5,0.5,1.0,0.5,0.6,1.0,0.5,0.65,1.0,0.5,0.09999999999999998
11,0.9104042588558172,0.8826487080551153,0.8867413106482349,0.9066213151927438,1.0,0.0,0.65,1.0,1.0,0.19999999999999996,1.0,0.0,0.45,1.0,0.0,0.6,1.0,0.0,0.6,1.0,1.0,0.19999999999999996
12,0.893899916112149,0.8926563706305626,0.8618055555555555,0.8448879198640605,0.5,0.0,0.85,1.0,1.0,0.75,1.0,0.0,0.9,0.5,0.0,0.75,1.0,0.0,0.9,0.5,1.0,0.6499999999999999
13,0.8851958632596295,0.9049392258751268,0.8662654320987655,0.8773483476686283,1.0,0.0,0.6,1.0,1.0,0.5499999999999999,1.0,0.0,0.85,0.5,0.0,0.8500000000000001,1.0,0.0,0.85,0.5,1.0,0.44999999999999996
14,0.8724487399435239,0.8676490383078481,0.8085070517502949,0.8394900359950934,1.0,0.0,0.7,1.0,1.0,0.2,1.0,0.0,0.75,1.0,0.0,0.7,1.0,0.0,0.75,1.0,1.0,0.2
15,0.8972471338757397,0.8933935322156477,0.8973748703930625,0.8162938775510205,1.0,0.0,0.75,1.0,1.0,0.49999999999999994,1.0,0.0,0.65,1.0,0.0,0.65,1.0,0.0,0.65,1.0,1.0,0.45
16,0.8752772309283142,0.860334841208587,0.7633096014307366,0.7251032766047595,1.0,0.0,0.9,1.0,1.0,0.75,1.0,0.0,0.9500000000000001,1.0,0.0,0.9,1.0,0.0,0.9500000000000001,1.0,1.0,0.6
17,0.9231915731203479,0.8980664726747348,0.8714163033425817,0.9051005807591954,1.0,0.0,0.9500000000000001,1.0,1.0,0.35,1.0,0.0,0.9500000000000001,1.0,0.0,0.9500000000000001,1.0,0.0,0.9500000000000001,1.0,1.0,0.39999999999999997
18,0.8946750063961865,0.8931310246787,0.8275080596252673,0.8538414447505357,1.0,0.0,0.65,0.5,1.0,0.39999999999999997,0.5,0.0,0.6,0.5,0.0,0.6,0.5,0.0,0.8,0.5,1.0,0.35
19,0.896761022940394,0.8926455708218729,0.8703532250371743,0.8883048493499478,1.0,0.0,0.65,1.0,1.0,0.25,1.0,0.0,0.7,1.0,0.0,0.7,1.0,0.0,0.7,1.0,1.0,0.25
20,0.8597144489795918,0.8482257959183673,0.7244159251958016,0.7246724593348541,1.0,0.0,0.85,1.0,1.0,0.19999999999999998,1.0,0.0,0.75,1.0,0.0,0.8,1.0,0.0,0.75,1.0,1.0,0.35
21,0.8657813111342352,0.86397512591051,0.7597987781917092,0.7707271573018964,1.0,0.0,0.8500000000000001,1.0,1.0,0.35,1.0,0.0,0.8,1.0,0.0,0.8500000000000001,1.0,0.0,0.8500000000000001,1.0,1.0,0.39999999999999997
22,0.8887188647842056,0.8927957128099173,0.8768530684185226,0.8709035758420841,1.0,0.0,0.8,1.0,1.0,0.55,1.0,0.0,0.8,1.0,0.0,0.8,1.0,0.0,0.8,1.0,1.0,0.5
23,0.8808897927162846,0.8902815437252602,0.8360210639894915,0.8370222222222222,1.0,0.0,0.8,1.0,1.0,0.7,1.0,0.0,0.8,1.0,0.0,0.8500000000000001,1.0,0.0,0.8500000000000001,1.0,1.0,0.7
24,0.8655060798045914,0.8705496352442257,0.8392465824898258,0.754122489210933,1.0,0.0,0.8,1.0,1.0,0.6,1.0,0.0,0.75,1.0,0.0,0.8,1.0,0.0,0.7,1.0,1.0,0.55
25,0.8685491472257731,0.8691468072802533,0.7784863945578231,0.7997699686572414,1.0,0.0,0.8,1.0,1.0,0.4,1.0,0.0,0.8,1.0,0.0,0.8,1.0,0.0,0.8,1.0,1.0,0.4
26,0.8508668767601557,0.8520159343668154,0.7659669357939253,0.776028777367574,1.0,0.0,0.8500000000000001,1.0,1.0,0.55,1.0,0.0,0.8500000000000001,1.0,0.0,0.8500000000000001,1.0,0.0,0.8500000000000001,1.0,1.0,0.55
27,0.8843146655095508,0.9060999171044731,0.8656361474435196,0.892528616024974,1.0,0.5,0.8,1.0,1.0,0.55,1.0,0.0,0.9,1.0,0.5,0.8,1.0,0.0,0.9500000000000001,1.0,0.5,0.39999999999999997
28,0.8791437190457921,0.8812532692219691,0.8172869571683522,0.8323756084369929,1.0,0.0,0.45,0.5,1.0,0.0,0.5,0.0,0.19999999999999998,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0
29,0.8898998079273015,0.8963049172798084,0.8727684649653085,0.8538354128192425,1.0,0.0,0.65,1.0,1.0,0.35,1.0,0.0,0.65,1.0,0.0,0.65,1.0,0.0,0.65,1.0,1.0,0.35
