,Bellis,Leucanthemum,Malus,Philadelphus,Rhododendron,Trifolium,Heracleum,Sedum,Papaver,Ribes,Viola,Ajuga,Rubus,Lavandula,Carduus,Daucus,Chaerophyllum,Genista,Erica,Prunus,Ranunculus,Taraxacum,Caltha,Viburnum,Pyrus,Centaurea,Syringa,Myosotis,Euphorbia,Cardamine,Lathyrus,Cistus,Iris,Aquilegia,Rosa,Senecio,Cotoneaster,Salvia,Dianthus,Potentilla,Crataegus,Wisteria,Brassica,Chelidonium,Campanula,Rosmarinus,Allium,Stellaria,Thymus,Knautia,Lonicera,Silene,Lotus,Angelica,Echium,Scabiosa,Malva,Sambucus,Digitalis,Vicia,Alliaria,Ligustrum,Convolvulus,Medicago,Verbascum,Hypericum,Veronica,Galium,Plantago,Calystegia,Buddleja,Clematis,Borago,Dipsacus,Melilotus,Foeniculum,Phyteuma,Valeriana,Helianthus,Globularia,Nerium,Lamium,Crocus,Temperature,Y,cosD,sinD,colonne111_1000,colonne112_1000,colonne121_1000,colonne122_1000,colonne123_1000,colonne124_1000,colonne131_1000,colonne132_1000,colonne133_1000,colonne141_1000,colonne142_1000,colonne211_1000,colonne213_1000,colonne221_1000,colonne222_1000,colonne223_1000,colonne231_1000,colonne241_1000,colonne242_1000,colonne243_1000,colonne244_1000,colonne311_1000,colonne312_1000,colonne313_1000,colonne321_1000,colonne322_1000,colonne323_1000,colonne324_1000,colonne331_1000,colonne332_1000,colonne333_1000,colonne335_1000,colonne411_1000,colonne412_1000,colonne421_1000,colonne422_1000,colonne423_1000,colonne511_1000,colonne512_1000,colonne521_1000,colonne522_1000,colonne523_1000
0,-0.0012312153121456504,0.0017928894376382232,-0.0018937999848276377,0.0006120346952229738,-0.004481126554310322,-0.002625545719638467,-0.0007791710668243468,0.001623306074179709,-0.002154942601919174,-0.0001342897885479033,-0.001380023779347539,-0.0026504527777433395,-0.0002037362864939496,-0.0009013349772430956,0.002090144669637084,-0.0018061590380966663,-0.002430171240121126,0.0002826954878401011,0.0001704092137515545,-0.0008449957240372896,-0.001508501241914928,-0.0017386488616466522,-0.0035810167901217937,0.0005873206537216902,-0.0006454331451095641,-0.0025660202372819185,-0.0038161156699061394,0.003396777668967843,-0.0010036489693447948,0.0008350397692993283,0.0006433164817281067,0.0011362992227077484,-0.003223846899345517,-0.0028635510243475437,0.0006324296700768173,0.0008262531482614577,0.0026329492684453726,-0.0003288288426119834,-0.0014907311415299773,-0.001563688856549561,-0.0018455213867127895,-0.001166969072073698,-0.00024927876074798405,0.0036516233813017607,-0.0019342529121786356,-0.000328860740410164,-0.00037444831104949117,-0.0006821929709985852,0.0007904789526946843,-0.0010285252938047051,-0.0007105685654096305,-0.0016904001822695136,-0.0011104281293228269,-0.00040878032450564206,-0.00198580720461905,-0.0013057509204372764,0.00012117474398110062,0.001577864633873105,-0.005032799672335386,-0.0005994285456836224,0.005823479499667883,0.00046780722914263606,0.0012924170587211847,0.0030007201712578535,0.0013686137972399592,-0.0010242750868201256,-0.0010291436919942498,0.0007618103991262615,0.00045680056791752577,-0.0005512832431122661,-0.00013967276026960462,0.00022532694856636226,7.339085277635604e-05,-0.003021892858669162,0.0006490357918664813,0.0017997835529968143,-0.005399200599640608,-0.002953404327854514,0.0016653601778671145,-0.00218195840716362,-0.005405384115874767,-0.0018716437043622136,-0.004687327425926924,0.005968095269054174,-0.0005702375783585012,0.00034966360544785857,-0.0006298715015873313,0.002820224268361926,-0.0019063536310568452,-0.010907732881605625,0.004737356677651405,0.013177784159779549,-0.0028890438843518496,-0.048346471041440964,0.09045937657356262,-0.0232694111764431,0.016163095831871033,-0.005523243453353643,-0.0039153615944087505,-0.016481122002005577,0.020548975095152855,-0.03811534866690636,0.05494092404842377,-0.0006241393857635558,0.2811279594898224,0.011600506491959095,-0.0116777578368783,-0.08927014470100403,0.005367227829992771,0.009926527738571167,0.0023631297517567873,-0.0027550277300179005,0.0059769414365291595,0.0021397126838564873,-0.012185036204755306,0.03237632289528847,-0.01292753592133522,0.017720039933919907,-0.05334800109267235,-0.046520426869392395,0.022077176719903946,-0.011663037352263927,0.11119997501373291,0.05490488186478615,0.005965538788586855,-0.008716925047338009,0.05366445332765579,-0.05744531378149986,-0.008990464732050896
1,-0.0017170661594718695,0.0015677486080676317,-0.0038784858770668507,9.148701064987108e-05,0.0005083022406324744,-0.0023219911381602287,0.00020856611081399024,-0.001977965235710144,-0.0004838054592255503,-0.0026550961192697287,0.00018116172577720135,-0.0026540940161794424,-0.0006247659330256283,-0.0015720141818746924,0.0007050532149150968,-0.000686635437887162,-0.0035191038623452187,-0.0007874525035731494,-0.004058983642607927,-0.0028062735218554735,-0.0024294229224324226,-0.0029909219592809677,-0.003283493220806122,-0.002213351195678115,-0.008051582612097263,-0.002673357492312789,-0.0035036171320825815,0.002154639223590493,-0.0013276073150336742,-0.0003491315874271095,0.0016825589118525386,0.0009310396853834391,-0.0009133917046710849,-0.002123321872204542,-0.0012726560235023499,0.0001978832733584568,0.0024600625038146973,-0.0004704604216385633,0.0023689200170338154,0.0043325275182724,-2.806930751830805e-05,0.0007066424004733562,-0.0030676876194775105,0.0030456120148301125,-0.002590704709291458,-0.002268663141876459,-0.0032262629829347134,-0.0025869898963719606,0.002230437006801367,-0.00023131046327762306,0.00021292170276865363,0.0016938126645982265,-0.0025948230177164078,-0.002009571297094226,-0.005532986484467983,-0.0011679837480187416,0.0011340286582708359,8.318102482007816e-05,-0.003769349306821823,-0.0007197058293968439,0.004548420198261738,-0.0014989360934123397,0.0008661124738864601,0.001172246178612113,0.006211893633008003,0.0011860572267323732,0.00037549249827861786,-0.0024105964694172144,-0.00042155536357313395,0.0011421570088714361,-0.0014134877128526568,0.0017770171398296952,-0.0023575243540108204,-0.0026452108286321163,0.0010651251068338752,0.0018713828176259995,-0.008699014782905579,-0.003863855265080929,0.00016099776257760823,-0.0013732881052419543,-0.0006075298879295588,-0.00222773221321404,-0.004861945752054453,0.016369935125112534,-0.001531761372461915,0.0017542482819408178,1.5292407624656335e-05,0.014684452675282955,-0.0018241530051454902,0.014720750972628593,0.08435484766960144,0.09114685654640198,0.012559001334011555,-0.04572359099984169,0.44788074493408203,-0.017290430143475533,0.049655526876449585,-0.06247362866997719,-0.007453625090420246,-0.17175732553005219,0.020269116386771202,0.05018629878759384,0.10587473958730698,-0.003339521586894989,0.6866671442985535,-0.003955562133342028,0.030260303989052773,-0.06977042555809021,0.00816633552312851,0.01441536657512188,-0.0010960958898067474,0.02236686833202839,0.0060944147408008575,-0.043607503175735474,-0.005744424182921648,-0.13285060226917267,0.04782349243760109,0.006129490211606026,-0.19449655711650848,-0.05030578002333641,-0.39118513464927673,-0.07669757306575775,-0.10732418298721313,0.047329049557447433,-0.05778016149997711,-0.06588365882635117,0.10425626486539841,0.1096569299697876,0.025852607563138008
2,-0.0020782549399882555,0.004603035282343626,-0.0045515564270317554,0.0021631724666804075,-0.0020132209174335003,-0.0035890976432710886,-0.0002331327850697562,-0.00032483774702996016,-0.0010156892240047455,-0.0049544526264071465,-0.005956355016678572,-0.006408039480447769,-0.002072783187031746,-0.002140534110367298,0.0005319182528182864,8.83577813510783e-05,-0.001469101756811142,0.0038207245524972677,0.000437382172094658,-0.0028225723654031754,-0.002328880364075303,-0.0033827079460024834,0.0008531518396921456,-0.0010129925794899464,-0.002965400693938136,-0.003771016839891672,-0.005133683327585459,0.004690512083470821,-0.0011882203398272395,-0.0005862091202288866,0.0017300063045695424,0.002299202373251319,-0.0020650262013077736,-0.004972637630999088,0.002632587682455778,0.0014163395389914513,0.005150591488927603,-0.0001555743074277416,-0.0022223643027246,-0.0012185967061668634,0.0036934255622327328,-0.004352526273578405,-0.0017706425860524178,-3.079491216340102e-05,-0.00534155173227191,-0.0029241559095680714,-0.002837168052792549,-0.004240216687321663,0.0020133573561906815,-0.00032288252259604633,-0.0005170344957150519,-0.004635999444872141,-0.0029303929768502712,-0.0028774079401046038,-0.004127912223339081,-0.0015032439259812236,-0.0016786183696240187,0.00455462746322155,-0.0019936657045036554,-0.001259643817320466,0.0012510571395978332,0.0015954689588397741,0.0003410523640923202,0.001731624361127615,0.0017516157822683454,-0.0003633478481788188,-0.002667911583557725,-0.0016749053029343486,0.0015227929688990116,-0.0013921217760071158,-0.002570996293798089,0.0007170458557084203,-0.0023706811480224133,-0.0027446334715932608,-0.0009052209788933396,0.002214985666796565,-0.01041767280548811,-0.004185003228485584,1.201786108140368e-05,-0.001380664762109518,0.003161107422783971,-0.005686131305992603,-0.005687655881047249,0.006731031462550163,-0.0016383144538849592,5.094173320685513e-05,0.0008620639564469457,0.000828962423838675,-0.0003531209076754749,0.002883709967136383,0.031701356172561646,0.08383384346961975,-0.04265158995985985,-0.07461246848106384,-0.18560174107551575,0.14935725927352905,0.0378793366253376,0.007485358044505119,-0.005110941827297211,0.06566181778907776,0.004227184224873781,-0.04724467918276787,-0.06681925803422928,-0.011527173221111298,0.8590356111526489,0.021300341933965683,-0.02624981477856636,-0.0876915454864502,0.008456336334347725,0.01118272915482521,0.001227044383995235,0.005379798356443644,0.06860295683145523,0.005191104952245951,-0.007622674107551575,-0.01607263833284378,0.020055092871189117,0.005235638935118914,-0.40132930874824524,0.04016304016113281,0.08301378786563873,0.007647890131920576,-0.033711932599544525,0.06516654789447784,-0.019925111904740334,-0.05853467434644699,0.12251968681812286,-0.07712968438863754,0.015634702518582344
3,0.003978487104177475,0.002514382591471076,-0.008161758072674274,-0.013406108133494854,-0.009200656786561012,-0.003741804277524352,-0.0012084312038496137,-0.0030530972871929407,-0.004592087119817734,-0.0052539994940161705,-0.013514787890017033,0.001512937480583787,-0.0019434994319453835,-0.0005078540998511016,0.003881906159222126,-0.00048750790301710367,-0.006808598060160875,-0.005674955900758505,-0.007889174856245518,-0.004310152493417263,-0.0032890746369957924,0.0005379950162023306,-0.016740385442972183,-0.002532411366701126,-0.015259897336363792,0.0010175768984481692,0.0004589431337080896,0.011002298444509506,-0.00423590699210763,-0.004325595684349537,0.010574040934443474,0.0038357905577868223,-0.0019791240338236094,-0.016028745099902153,-0.0037906812503933907,0.0019536102190613747,0.001949713914655149,0.006293116603046656,-0.007062894757837057,0.0003923381445929408,-0.0007383576012216508,-0.007446941453963518,-0.003343614749610424,0.014193011447787285,-0.004772674757987261,0.00147288478910923,-0.0037757507525384426,0.000496579916216433,0.005267663858830929,0.002113583730533719,0.00947205163538456,-0.01362356822937727,-0.0005709545803256333,-0.011080571450293064,-4.149643064010888e-05,-0.00040888297371566296,-0.001544921426102519,-0.004157412797212601,-0.024565979838371277,-0.0011290538823232055,0.010905488394200802,0.0002872424083761871,0.0037561277858912945,0.007248949259519577,0.012285465374588966,-0.0038789142854511738,-0.005060975439846516,-0.015483258292078972,-0.010498924180865288,-0.0019394309492781758,-0.004199812188744545,-0.0039086490869522095,0.0023456341587007046,-0.01091012079268694,-0.0037328810431063175,-0.0040430063381791115,-0.024256471544504166,-0.00011337747855577618,-0.0023266919888556004,-0.0009937674039974809,-0.007967137731611729,-0.005263220984488726,-0.012823074124753475,0.018014226108789444,-0.0012702022213488817,0.0015606054803356528,-0.0006925162160769105,-0.020624838769435883,-0.01172318123281002,0.0333591066300869,0.009717079810798168,0.10989619046449661,-0.20968855917453766,-0.2840224802494049,-0.07435377687215805,0.2439737319946289,0.028338642790913582,-0.0002451120235491544,0.003538987133651972,0.5286677479743958,0.06226241961121559,-0.14951255917549133,-0.01563907414674759,-0.015613889321684837,0.4238930642604828,0.019524579867720604,0.02698712795972824,-0.7066770195960999,0.010370610281825066,0.008401339873671532,-0.01449934858828783,0.032249607145786285,-0.030538100749254227,0.02009262703359127,0.013761750422418118,0.16137933731079102,-0.052070386707782745,-0.1001390591263771,-0.18072983622550964,0.08600373566150665,0.2766587436199188,0.046232953667640686,0.160024031996727,0.12047714740037918,-0.019748061895370483,-0.008478091098368168,0.38980382680892944,-0.18463099002838135,-0.02941274642944336
4,-0.009070860221982002,0.0033739861100912094,-0.005722958128899336,-0.0019829352386295795,-0.006430670619010925,-0.005643074866384268,-0.0036447939928621054,-0.006042263004928827,-0.002664081286638975,-0.003190944204106927,-0.006930360104888678,0.005861494690179825,-0.006807365920394659,-0.0034996424801647663,0.002207074547186494,-0.0020397519692778587,-0.008949029259383678,-0.0011743697104975581,-0.007454352453351021,-0.00906884204596281,-0.0028214724734425545,-0.013323863036930561,-0.01243565883487463,-0.0040496354922652245,-0.02245486155152321,-0.005152828060090542,-0.011077194474637508,0.010440610349178314,0.004046906717121601,0.005920866969972849,0.009771675802767277,0.005829847417771816,0.002680950565263629,-0.017744379118084908,0.002220709342509508,-0.0004998212680220604,0.005287400912493467,-0.004809096921235323,-0.012899507768452168,-0.001672987942583859,-0.0021708181593567133,-0.015829071402549744,-0.005503196734935045,0.019612127915024757,-0.002998246578499675,-0.002162627875804901,-0.00013465101073961705,-0.011862103827297688,0.002940352773293853,-0.00966571643948555,0.005384447053074837,-0.014624559320509434,-0.007752262521535158,-0.008889674209058285,0.001253802329301834,-0.0008392642484977841,-0.006410295609384775,0.00016020541079342365,-0.024975284934043884,0.004649884533137083,0.018109381198883057,0.005069294013082981,0.00029560504481196404,-0.0025462349876761436,0.006572500802576542,0.004686217289417982,-0.012364163063466549,-0.00271027535200119,-0.011047611944377422,0.005871246103197336,-0.005405254662036896,0.006596511695533991,-0.009479435160756111,-0.021710345521569252,-0.004374813288450241,-0.003760245395824313,-0.025905033573508263,-0.007785671390593052,-0.006917236838489771,-0.002398362383246422,-0.013471385464072227,-0.011254504323005676,-0.014856342226266861,0.03462154418230057,-0.0035352136474102736,-0.0016004334902390838,0.008571257814764977,-0.0392085425555706,0.016368726268410683,-0.09884920716285706,-0.06929240375757217,0.2369837760925293,0.034266144037246704,-0.23418496549129486,0.5729193091392517,0.06596557796001434,0.20923113822937012,-0.19386300444602966,-0.0018424412701278925,-0.3390694856643677,0.005089312791824341,-0.12363755702972412,0.10382211208343506,0.005870816297829151,2.1446750164031982,-0.0027187198866158724,0.09399119019508362,-0.5199270844459534,-0.01661856099963188,0.053793761879205704,0.008430229499936104,0.021626558154821396,0.12560708820819855,0.06389187276363373,-0.05951251834630966,-0.024270320311188698,0.019468003883957863,0.15991729497909546,-0.7551892995834351,-0.23691606521606445,-1.1299525499343872,0.06745417416095734,0.46857309341430664,0.10318087786436081,0.019005635753273964,-0.2471279501914978,0.3138153851032257,-0.0826534554362297,-0.043232567608356476
5,0.002143607707694173,0.004667655564844608,-0.0032062057871371508,-0.0008354673627763987,-0.004306521266698837,-0.0013947173720225692,0.0015256399055942893,0.0009789048926904798,0.001367957447655499,-0.004796265624463558,-0.0026849182322621346,-0.005238000303506851,-0.0004051663272548467,-0.0008092054049484432,0.0019801720045506954,0.0012651209253817797,-0.00040345106390304863,-0.000287875096546486,0.0013890026602894068,-0.0037942975759506226,-0.0009540739702060819,-0.001802782528102398,-0.0009018484270200133,-0.00011081444972660393,-0.0041316053830087185,-0.0008264522184617817,-0.008761283941566944,0.0047392696142196655,0.0004539205110631883,0.003446503309533,0.0013915811432525516,0.0014521956909447908,-0.0002967863983940333,0.0005909528699703515,0.0002929898619186133,0.0018658332992345095,0.004121053963899612,0.0015976093709468842,-0.00018528873624745756,-4.592480036080815e-05,0.0008992650546133518,-0.005582087207585573,-0.0002273457939736545,0.0034884982742369175,-0.0032924243714660406,-0.0008396655321121216,-0.0010115399491041899,-0.004356352612376213,0.0035849076230078936,-0.0006096845027059317,0.00158339471090585,-0.00137022091075778,0.0005295393639244139,-0.0033847903832793236,0.00018512293172534555,-2.6464671464054845e-05,0.00018311076564714313,0.0026828935369849205,-0.004715103190392256,0.0008396352641284466,0.006083137821406126,0.002888379618525505,0.002028461080044508,0.00142287730704993,0.00455183070152998,0.0023445647675544024,-0.0020771415438503027,-0.0007976485649123788,0.00100926763843745,0.00043331278720870614,-0.0016309581696987152,0.0011327292304486036,0.0002306124079041183,-0.004354213830083609,-2.3024214897304773e-05,-0.0005510924966074526,-0.008455327711999416,-0.0029317294247448444,-0.000479461217764765,0.0023319663014262915,-0.0011859142687171698,-0.005837687756866217,-0.005695025902241468,0.01609756611287594,-0.00013219662650953978,-0.0017879791557788849,0.009384800679981709,-0.009033347479999065,-0.005106121301651001,-0.008554541505873203,0.05215953662991524,0.038152020424604416,0.02110702358186245,-0.05547153949737549,0.12106426805257797,-0.010798115283250809,0.0458136610686779,-0.013035450130701065,-0.004725408274680376,0.3341817557811737,0.027249766513705254,-0.09972135722637177,-0.0023587692994624376,-0.010271578095853329,0.9134480953216553,0.013920888304710388,0.016082903370261192,-0.2565193474292755,0.009496533311903477,0.010435185395181179,0.004722363781183958,-0.0004811992694158107,0.01757909171283245,-0.025173567235469818,0.005148269236087799,-0.07981384545564651,-0.09019095450639725,0.04744110628962517,-0.8461320400238037,-0.01654495857656002,-0.048371728509664536,0.06654676049947739,0.1874542087316513,0.05991900712251663,0.014711865223944187,-0.08387132734060287,0.12167593836784363,-0.07211200147867203,-0.0096919359639287
6,-0.011036055162549019,-0.0018931959057226777,-0.007131823338568211,-0.00019412502297200263,-0.006795317400246859,-0.009791413322091103,-0.00899200513958931,-0.004568072035908699,-0.008549596183001995,0.0022242821287363768,-0.005781168583780527,0.001966926734894514,-0.009766358882188797,0.0015340266982093453,0.004503515083342791,-0.00686046713963151,-0.004116358235478401,0.0046492875553667545,0.0003101402835454792,-0.0002453576889820397,-0.0027234861627221107,-0.00030507304472848773,-0.0010627100709825754,-0.007503822445869446,-0.008649629540741444,-0.004041539505124092,0.00039108312921598554,0.008015175350010395,-0.003466145135462284,0.0005700374022126198,0.01324453018605709,0.0010389364324510098,0.0009011037764139473,-0.011352460831403732,0.0020650094375014305,0.0007480173371732235,0.002462428528815508,0.0032288790680468082,0.003088413504883647,-0.003959112800657749,0.0017121024429798126,-0.010999616235494614,-0.003503483021631837,0.007602076046168804,-0.009861518628895283,-0.008553530089557171,-0.0014802064979448915,-0.0025119835045188665,0.0025134466122835875,-0.0005402382230386138,-0.001636613393202424,-0.004253016784787178,-0.0014514850918203592,-0.009576837532222271,-0.0011121106799691916,0.0009380726260133088,-0.003273335751146078,-0.009048428386449814,-0.00488370331004262,0.0029407660476863384,0.008032536134123802,-0.015349752269685268,-0.0018076651031151414,0.0011602025479078293,0.005562698468565941,-0.0020328855607658625,-0.007946906611323357,-0.012991221621632576,-0.0052257985807955265,-0.005988264922052622,0.00394447660073638,-0.0013042299542576075,-0.005093317944556475,-0.007745185401290655,-0.00887807086110115,-0.0016563324024900794,-0.020997660234570503,-0.008704966865479946,0.00025232700863853097,-0.004740808624774218,0.007866344414651394,-0.004841734189540148,-0.01563415490090847,0.0243391040712595,-0.002039506798610091,0.00469733914360404,0.00438612699508667,-0.023477094247937202,-0.0004360739258117974,0.015008938498795033,-0.03921281546354294,0.031171582639217377,-0.058509793132543564,-0.09778079390525818,-0.6804494261741638,-0.3244233727455139,0.0798429623246193,0.03359222039580345,-0.012927928008139133,-0.13496047258377075,-0.03257712721824646,-0.01187791395932436,0.21684062480926514,-0.04372671619057655,1.372001051902771,0.01861843839287758,-0.007964317686855793,0.050413358956575394,-0.022484339773654938,0.029978616163134575,0.026816189289093018,0.0265674851834774,-0.0922754779458046,0.01582990027964115,0.02186358906328678,0.08905395865440369,0.10850050300359726,-0.14096982777118683,-0.06760557740926743,0.38099437952041626,-0.4268525242805481,0.43137237429618835,0.1080397218465805,-0.1496988981962204,-0.10310325026512146,0.08918685466051102,0.10462761670351028,-0.005122939124703407,0.024034051224589348
7,-0.004547438118606806,0.005061924923211336,-0.0031471841502934694,0.004994895774871111,-0.009635078720748425,-0.006936793681234121,0.001221524435095489,-0.00501943239942193,-0.0055601270869374275,-0.0022202548570930958,-0.011249467730522156,-0.011738734319806099,-0.005694927182048559,-0.009579685516655445,-0.003292280714958906,-0.00031330922502093017,0.0032822848297655582,0.009420043788850307,-0.002417478710412979,-0.0020018527284264565,-0.0035604292061179876,-0.006143875420093536,0.0019219904206693172,0.0011371779255568981,-0.0015320191159844398,-0.005620452109724283,-0.00908900611102581,0.0022299354895949364,0.0017942937556654215,-0.0011158451670780778,-0.00016452853742521256,-0.0013276946265250444,0.00020816028700210154,-0.009624269790947437,0.003460156498476863,0.0007241871790029109,0.0072401356883347034,-0.0035241192672401667,-0.005577748641371727,-0.006788935046643019,0.0050828298553824425,-0.00930243544280529,-0.00040145908133126795,0.0020556640811264515,-0.010770425200462341,-0.007738931104540825,-0.0012306701391935349,-0.004438492935150862,0.003044357057660818,0.001981011126190424,-0.0034763545263558626,-0.009116549044847488,-0.004297368228435516,-0.000785432115662843,-0.00575302867218852,0.003313254565000534,-0.004590937402099371,0.0018409378826618195,-0.01220880076289177,-0.0024458281695842743,0.014012075960636139,-0.0008831180748529732,0.0008259637397713959,0.00018690135038923472,0.0036906846798956394,-0.0032999860122799873,-0.007728507276624441,-0.006199835333973169,-0.0007024285732768476,-4.2899540858343244e-05,-0.008340997621417046,0.0016064844094216824,-0.006880487781018019,-0.007948382757604122,-0.0016308000776916742,0.0030323530081659555,-0.015040336176753044,-0.005320226773619652,-0.002374448347836733,0.0007301346049644053,0.002364265499636531,-0.008931376971304417,-0.008496824651956558,0.02001173608005047,-0.0015565340872853994,-0.0013354095863178372,0.004231599625200033,4.272056321497075e-05,-0.015397381037473679,-0.04288201779127121,0.017124099656939507,-0.05694659426808357,0.0828380212187767,-0.11214009672403336,-0.5906886458396912,0.2787296772003174,0.06969057768583298,-0.016436822712421417,-0.0016596984351053834,0.08029504120349884,0.0164333488792181,0.06496946513652802,0.4306847155094147,0.006058512721210718,0.8655195832252502,0.029195351526141167,-0.03576098755002022,0.06445956230163574,-0.016398202627897263,0.02407081052660942,0.023407278582453728,0.024438606575131416,0.10460898280143738,0.033815283328294754,-0.02046971581876278,-0.1129051223397255,0.00595440249890089,-0.003493826137855649,-0.6555835604667664,-0.017113560810685158,0.043694525957107544,0.014124307781457901,0.13308176398277283,0.04194436967372894,0.03472193703055382,-0.1679818332195282,-0.002897389465942979,-0.23867486417293549,0.001550442655570805
8,-0.003962834365665913,-0.00159397441893816,-0.0038523157127201557,-0.0006608307012356818,-0.0021787213627249002,-0.0020596464164555073,-0.0041734459809958935,-0.004067355766892433,-0.0024903719313442707,-0.000518851331435144,-0.01096267532557249,0.0030635094735771418,-0.0008078357786871493,-0.0010748134227469563,0.0022058419417589903,-0.002812065649777651,-0.004666235763579607,0.0005664023919962347,-0.0015096582937985659,-0.003162821987643838,-0.0045449272729456425,-0.0015815189108252525,0.002349378075450659,-0.002609685994684696,-0.006073405500501394,-9.98564064502716e-05,-0.002719736425206065,0.0017839866923168302,-0.0026756662409752607,0.00032151065533980727,0.003206975059583783,-0.0013626809231936932,-0.0025723171420395374,-0.003584944410249591,-0.003338244976475835,-2.263409442093689e-05,0.0012007327750325203,0.00043669529259204865,0.0007599025848321617,-0.003132859943434596,-0.004528483841568232,-0.0026409639976918697,-0.00012036098632961512,0.005911900661885738,0.001216747798025608,-0.0015788873424753547,-0.003995024599134922,-0.003310614265501499,-0.002840925706550479,0.0012320192763581872,-0.0004392119590193033,-0.0022612190805375576,-0.0011157226981595159,-0.006985118612647057,0.0048080808483064175,0.0021970279049128294,0.0017120654229074717,-0.0006264600669965148,-0.010136520490050316,0.0020334324799478054,0.004018628969788551,-0.005113029386848211,0.00046539027243852615,0.0018687363481149077,0.0012706974521279335,-0.0019328977214172482,-0.007134966552257538,-0.0032093424815684557,-0.002288838615640998,-0.001158577622845769,-0.0022606225684285164,-0.00046356834354810417,-0.0003907170030288398,-0.0029618937987834215,-0.0008047724841162562,-0.0018707349663600326,-0.01183626800775528,-0.0035611141938716173,-0.0004886813112534583,0.0009520758758299053,-0.01052951067686081,-0.0011467835865914822,-0.005774320103228092,0.020391782745718956,-0.0019830255769193172,0.0007124700932763517,0.0007736634579487145,-0.024894367903470993,-0.005555161274969578,0.0010438933968544006,0.010197978466749191,-0.03302822634577751,-0.002739451825618744,-0.090858593583107,0.08554244041442871,0.08461053669452667,0.026476619765162468,0.0323832631111145,-0.0032607209868729115,-0.4033905267715454,0.09754861146211624,0.03173406049609184,0.02204238623380661,-0.022346114739775658,0.03201899304986,0.037909504026174545,-0.018194830045104027,-0.20572935044765472,0.003427949035540223,0.005733683705329895,-0.02832575887441635,0.004028290510177612,0.02652529999613762,0.04934423416852951,-0.01627720519900322,-0.04580295458436012,0.08392272889614105,-0.03340906649827957,0.08402612805366516,0.012334618717432022,0.225631445646286,0.04924231767654419,0.41500407457351685,0.02383037842810154,-0.08069110661745071,0.020967554301023483,0.14763551950454712,0.004061111249029636,-0.02555546537041664
9,-0.003382493508979678,0.0014618532732129097,-0.006929213181138039,0.002613015240058303,-0.0014116753591224551,-0.005616454407572746,-0.004396714270114899,-0.0032621079590171576,-0.0038073782343417406,-0.0025975501630455256,-0.0047498117201030254,-0.0021861137356609106,-0.0009409170015715063,-0.0019614538177847862,0.00194069545250386,-0.004874296952039003,-0.006578586995601654,0.0013265407178550959,0.0005510150804184377,-0.003354436717927456,-0.006444154307246208,-0.0037997125182300806,-0.010331126861274242,-0.0037045693024992943,-0.009219599887728691,-0.0029503400437533855,-0.004857806954532862,0.004077378660440445,-0.005142028443515301,0.00032738089794293046,0.0036730931606143713,-0.004108171910047531,-0.007163921371102333,-0.0069940825924277306,-0.0015916678821668029,0.0026093926280736923,0.008398654870688915,-0.0022771654184907675,-0.0017119020922109485,-0.005658500827848911,-0.002098619705066085,-0.00366973876953125,-0.006394165568053722,0.0013196577783674002,-0.00900240894407034,-0.0005312477005645633,-0.00019595907360780984,-0.011108237318694592,0.0013405713252723217,0.00047422063653357327,-0.005669114645570517,-0.007623355370014906,-0.0008229441591538489,-0.005972014740109444,-0.0011113981017842889,0.0006011798395775259,-0.0003014950198121369,0.003272258210927248,-0.011664403602480888,-0.0036124952603131533,0.004540887661278248,0.0027116136625409126,-0.0018309871666133404,0.003056157846003771,-0.0031119403429329395,-0.0014938863459974527,-0.007160359527915716,-0.005211398936808109,-0.0037201992236077785,-0.008329995907843113,-0.0010847545927390456,-0.0013656816445291042,-0.0024087296333163977,-0.005516708828508854,0.0011491167824715376,-0.0001816884323488921,-0.011151716113090515,-0.004222755786031485,-0.0015828737523406744,0.002654036972671747,-0.002563106594607234,-0.00650859996676445,-0.008498274721205235,0.012688355520367622,-0.0026389644481241703,0.002194739645346999,-0.0008254653657786548,-0.016082700341939926,0.001446461770683527,-0.021222718060016632,-0.010465111583471298,-0.08012671023607254,-4.991598325432278e-05,-0.029495829716324806,0.33964380621910095,-0.09418550133705139,0.03995364531874657,-0.01780504360795021,-0.006666976027190685,0.17340821027755737,0.015697099268436432,0.0853174477815628,-0.016173720359802246,-0.012168874964118004,0.7837848663330078,0.017812063917517662,-0.009621795266866684,-0.16281600296497345,0.0011207598727196455,0.022504856809973717,0.015933778136968613,0.015138264745473862,0.034880131483078,-0.02824002131819725,-0.04955075681209564,0.003440474160015583,-0.009416819550096989,-0.014295031316578388,-0.30484429001808167,0.08749744296073914,-0.09520118683576584,0.0390244722366333,-0.06187532842159271,0.0431092195212841,-0.011361048556864262,-0.05225149169564247,0.054779160767793655,-0.06130460649728775,-0.0182400681078434
