,AUC0,AUC1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.49427673920166415,0.7630709388066745,1.0,0.0,1.0,1.0,1.0,0.505,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
1,0.5007113704429542,0.748834910031665,1.0,0.0,0.7949999999999999,1.0,1.0,0.6100000000000001,1.0,0.5,0.825,1.0,0.5,0.97,1.0,0.5,0.98,1.0,1.0,0.585
2,0.495041293847389,0.7620609689173575,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.0,0.995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7549999999999999
3,0.49880521053838284,0.7412503304346882,1.0,0.0,0.99,1.0,1.0,0.7400000000000001,1.0,0.0,0.9400000000000001,1.0,0.0,0.98,1.0,0.0,0.99,1.0,1.0,0.735
4,0.5041071186787776,0.7434076084384207,1.0,0.0,1.0,1.0,1.0,0.7050000000000001,1.0,0.0,0.9750000000000001,1.0,0.0,0.995,1.0,0.0,0.995,1.0,1.0,0.7150000000000001
5,0.4941371135703287,0.7457350110738147,1.0,0.0,1.0,1.0,1.0,0.73,0.5,0.0,0.9400000000000001,1.0,0.0,0.995,1.0,0.0,0.995,1.0,1.0,0.715
6,0.5036503340501681,0.7431903196580876,1.0,0.0,1.0,1.0,1.0,0.7549999999999999,1.0,0.0,0.9750000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.745
7,0.5064151227544675,0.7474738553153791,1.0,0.0,1.0,1.0,1.0,0.675,1.0,0.0,0.96,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.67
8,0.4944825680629005,0.7677209246201628,1.0,0.0,1.0,1.0,1.0,0.6699999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6699999999999999
9,0.4994550851225898,0.7663331720365626,1.0,0.0,1.0,1.0,1.0,0.725,1.0,0.0,0.995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.72
10,0.49718863928354073,0.7463922313005816,1.0,0.0,0.995,1.0,1.0,0.63,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.62
11,0.4987693150623652,0.758875598278235,1.0,0.0,1.0,1.0,1.0,0.715,1.0,0.5,0.9249999999999999,1.0,0.0,1.0,1.0,0.0,0.995,1.0,1.0,0.71
12,0.49090154257150653,0.7205170210056239,1.0,0.0,0.995,1.0,1.0,0.54,1.0,0.5,0.7450000000000001,1.0,0.0,0.985,1.0,0.0,0.97,1.0,1.0,0.53
13,0.5059547013061046,0.7340447460227864,1.0,0.0,1.0,1.0,1.0,0.765,1.0,0.0,0.9550000000000001,1.0,0.0,1.0,1.0,0.0,0.97,1.0,1.0,0.755
14,0.49446613300676234,0.7636652952408974,1.0,0.0,1.0,1.0,1.0,0.73,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.74
