,AUC1_1,AUC2_1,AUC3_1,AUC4_1,AUC5_1,AUC6_1,AUC1_2,AUC2_2,AUC3_2,AUC4_2,AUC5_2,AUC6_2,AUC1_3,AUC2_3,AUC3_3,AUC4_3,AUC5_3,AUC6_3,AP1_1,AP2_1,AP3_1,AP4_1,AP5_1,AP6_1,AP1_2,AP2_2,AP3_2,AP4_2,AP5_2,AP6_2,AP1_3,AP2_3,AP3_3,AP4_3,AP5_3,AP6_3,SP1_1,SP2_1,SP3_1,SP4_1,SP5_1,SP6_1,HSIC1,HSIC2,HSIC3,HSIC4,HSIC5,HSIC6,pHSIC1,pHSIC2,pHSIC3,pHSIC4,pHSIC5,pHSIC6,cor1,cor2,cor3,cor4,cor5,cor6
10,0.6509532923395756,0.6612634340339085,0.6312529185896693,0.6038659383116662,0.6572744462774986,0.6311512366298768,0.5759585395663593,0.5964570363536962,0.5712870690367692,0.5891919007550526,0.5667179956882051,0.5793712683242351,0.6069452559607862,0.6240787539000348,0.6031693013145368,0.6381131969483768,0.5880619208837959,0.6049947982538012,0.6304673459538896,0.6494486759980242,0.6106589042317891,0.5728704444348369,0.639865631699238,0.6089695101600374,0.5467153651613758,0.5598583044509332,0.5276436525479371,0.542944237046437,0.5296186087637772,0.5320941736938776,0.5544283554596199,0.5693805122772648,0.54598206180903,0.5646374840940058,0.5375280672645795,0.5450032942120424,0.46610506482758407,0.48944405089897647,0.4535271179361155,0.5096334149904649,0.4350643329355268,0.46954732527283644,0.0013086048420518637,9.2029404186178e-06,0.002282939851284027,2.0020181182189845e-05,0.001520132995210588,0.001976211089640856,3.7264158086183e-88,0.6726646894143464,3.236934931426929e-270,0.2828526558862099,9.627739318354319e-88,7.048960217668097e-51,0.3571206033229828,0.021301761269569397,0.32898834347724915,0.056698575615882874,0.3901946246623993,0.4212367832660675
11,0.6176177944469804,0.6218409970651291,0.6187476620729317,0.5792344699847242,0.6139526251522227,0.6077735972025622,0.6008034666983327,0.5829589237773503,0.5832021922883797,0.5833746642350347,0.5896513475613774,0.5715671150855913,0.6387498149496555,0.616132322878282,0.6194103344748182,0.6326565145403263,0.6313224056587857,0.6164457759055046,0.6110686630041746,0.6181427255976948,0.6049631501964894,0.567984028461788,0.6083116235945033,0.5964795622983374,0.5684151112045357,0.5430855895323636,0.5388217527463683,0.5422194446315969,0.5492525990401479,0.5274448102585632,0.5864180944675799,0.5630286970447804,0.565801920632172,0.5762676598281941,0.5722860051319779,0.5538192894140396,0.5129297397595503,0.4723467926387439,0.46585179604955657,0.49071537852330993,0.5145359244808697,0.4676699802346268,0.0010509340791031718,4.0480649659002665e-06,0.0026768771931529045,1.880915260699112e-05,0.003909957595169544,0.0025104377418756485,4.15015250911154e-71,0.7800357936101959,0.0,0.3167221803818372,1.4558884572277354e-186,1.347253791973495e-63,0.35004761815071106,0.008993792347609997,0.3825150430202484,0.06883594393730164,0.7975329160690308,0.3084028363227844
12,0.649294105245404,0.6468454418957665,0.6413458003035925,0.584972360431776,0.6487010667903526,0.6393238530949571,0.560870314162986,0.53785850862002,0.5554301335940011,0.5738890318394823,0.5470886814094639,0.560481107187891,0.5752685671869039,0.5477650310619252,0.576948568949508,0.6218007480745337,0.5685943372245154,0.584907605874341,0.6339175459820166,0.6371909198366652,0.6212446944710763,0.5753689921223731,0.6394486329623319,0.6197871662070271,0.5339449238793655,0.5149062496951332,0.5206188167232371,0.5306294799688243,0.5202501499308017,0.5190648347643515,0.5346454512063326,0.5154429898748345,0.5304460825997562,0.552693800139967,0.5266292474360107,0.5304381983616273,0.42614332401334043,0.35733786113754895,0.42262613638083746,0.4938259013691084,0.4079269296965647,0.45433153970767615,0.0013341467129066586,5.98103406446171e-06,0.0029294269625097513,1.6717793187126517e-05,0.001994085730984807,0.004249810706824064,2.4593482047570897e-86,0.5522231560479105,0.0,0.26784113615339916,1.7959543858484627e-175,9.164655997444444e-106,0.4830799996852875,0.03345993906259537,0.3346169590950012,0.04559226706624031,0.7435270547866821,0.4594423472881317
13,0.6468048203921352,0.6539644782545733,0.653552681187965,0.6098168012865413,0.6618551830446087,0.6574509366815832,0.5700981044070843,0.5826099341710208,0.5836510806919785,0.5983380918485051,0.5575092441740948,0.5929213436989366,0.593238846536958,0.6056194550273929,0.6161732830207698,0.6600806158605742,0.5789030130233985,0.6212893743649295,0.6365076018671678,0.6452735867587018,0.6380667747876331,0.5936080637513536,0.6559343286044143,0.6418934260822029,0.5450808000380141,0.5508429596986378,0.5432110601265536,0.5463915945543587,0.530799327624252,0.5413285171804392,0.5477159220187273,0.5548321322097879,0.5645427081836579,0.5768922185409231,0.5332476172943703,0.5534136595021713,0.4536579112577533,0.4812332166165382,0.49161009658922045,0.5703267305879786,0.43674818671790056,0.5183297267986127,0.0011828858405351639,3.820294296019711e-06,0.0027769606094807386,1.3926129213359673e-05,0.0005745895323343575,0.004398507531732321,1.9982053800217096e-77,0.696143121810664,0.0,0.5923584000155256,1.0855624327736486e-29,1.0913854686820438e-101,0.3309079110622406,0.02876623161137104,0.4069669842720032,0.053818926215171814,0.39688920974731445,0.4652169644832611
14,0.6487999273783588,0.6684170404545261,0.6462835661497716,0.6090554487590244,0.6589399162715195,0.6458295954547397,0.6057826383520684,0.6365938970258316,0.6290756078238915,0.5931749964753026,0.6544815966993198,0.6357442411876603,0.6546289215689808,0.6643347741302341,0.6581807382809421,0.655964364712575,0.6789919686795078,0.6691117246767465,0.6340785705808234,0.6526345993107748,0.6243941447852167,0.5766456753974648,0.6447707504781248,0.6211810444335272,0.5740982608524752,0.5942241232316675,0.5738461256455714,0.5407399914160166,0.6073732584208394,0.5744017477463204,0.596044689603173,0.6030155373722874,0.5934409067307368,0.58755247026296,0.6144541729652168,0.5971974342433255,0.578389048498767,0.577656186897088,0.576239173804523,0.5501071171748537,0.6344669249239805,0.6111657339066329,0.001208420842885971,3.54304597749433e-06,0.0026901180390268564,1.7996131646214053e-05,0.0044858804903924465,0.0029826639220118523,6.410164778594706e-81,0.871569877536896,0.0,0.8600598567093793,2.039017487671249e-169,1.3419941520839096e-83,0.3005352020263672,0.014078985899686813,0.400497168302536,0.02761620283126831,0.9601802229881287,0.3561365306377411
15,0.6711537792859312,0.6709788963249232,0.6744414909772625,0.6374421717409746,0.670498696075659,0.6712208502215101,0.6019596861214123,0.6181656570370909,0.6202877134271622,0.6256039317213455,0.620824965160405,0.6261700575264328,0.648386095802733,0.6529453432186282,0.6584140323010066,0.6979224172901344,0.6565106334746833,0.6566339037312984,0.6552786074545566,0.6613221165254525,0.6590338602003254,0.6134695001568836,0.6637430977393344,0.6588699564920752,0.5657559198089384,0.5742074000682631,0.5674066751147239,0.5694735085772515,0.5832152372973459,0.5690976754016551,0.5862058120364722,0.5869059036535748,0.5935232616671883,0.6144369223325268,0.595012989304214,0.589914708969513,0.5454579494746885,0.557513805418804,0.5607957690126579,0.6232062221222411,0.5809043647997663,0.5752669207035895,0.0016609837766736746,3.95110646422836e-06,0.0027171492110937834,1.3400575880950782e-05,0.0006265571573749185,0.002971965353935957,2.0664167595535866e-104,0.7790360192283292,0.0,0.6732964627464979,2.6464139706441546e-24,6.034450215255561e-81,0.41662341356277466,0.010763710364699364,0.40063363313674927,0.023300157859921455,0.2702914774417877,0.3768877685070038
16,0.6488827387491861,0.654436747233073,0.6538915210300023,0.6213230768839517,0.6553053749932183,0.6498954772949219,0.5920282977876885,0.5597748980635757,0.5801401469473777,0.5569818115456243,0.5606461136399192,0.5758099510118526,0.6121582780580372,0.5938267251918157,0.604011732247411,0.5989853864964854,0.5769642887098014,0.5901053884772745,0.6437127774012417,0.641692477692984,0.6388383738671508,0.6047295854631577,0.6468803638192198,0.6346580765923865,0.5566090484535022,0.5281078378995556,0.5332750519255587,0.5223559616952242,0.5289060865175909,0.5327430388901824,0.5585965408456826,0.5436035752363864,0.546840779694919,0.5347628582747597,0.5301216481745065,0.5377873596180341,0.4759903154273052,0.43041773272748596,0.454719757388514,0.45190208296536694,0.4116703410736745,0.43246219408926256,0.0013427524827420712,6.663935437245527e-06,0.0027028878685086966,1.5615407392033376e-05,0.0005060190451331437,0.004581967834383249,1.526238415010819e-90,0.49249127149051264,0.0,0.219179266564637,5.220955883525054e-21,7.3798034395938e-135,0.40385735034942627,0.014713848941028118,0.326080858707428,0.04911857843399048,0.2808758020401001,0.3704921007156372
17,0.6324146551070879,0.6413564292406363,0.6275507453792685,0.5792062778570002,0.6326615146285849,0.6274791223193559,0.579712171193149,0.5584730889357474,0.5807669411594573,0.597474240774696,0.5691862069942735,0.585288818945198,0.6174383228202475,0.5874774240816372,0.6088416992788347,0.6682680368755165,0.5962056273198445,0.6101740709057137,0.6273744096235015,0.636296598518381,0.6105572368772162,0.5662710625221137,0.6219368308324524,0.6084632131629177,0.5512838265473913,0.5236253558574118,0.5352036303305296,0.5448175346442548,0.529832976616163,0.5347074963428396,0.5674331123762416,0.536394464371602,0.5520837089307935,0.5835300030559861,0.5382256490894217,0.5482386565727108,0.4680856124729124,0.4021302904111616,0.44759097055130975,0.5529249523943307,0.4427918267869604,0.46212519070738145,0.0011798759223893285,5.777868409495568e-06,0.003345011966302991,1.0372646102041472e-05,0.0006501294556073844,0.0037625033874064684,2.259071361213441e-82,0.4856649512886142,0.0,0.6938925459912515,1.7714528547274746e-28,6.581460822858789e-108,0.3505963385105133,0.011289363726973534,0.34837764501571655,0.03367992863059044,0.5184202790260315,0.36677053570747375
18,0.6334028891715213,0.6312706591116539,0.626865213663454,0.563386160534511,0.6320737637252006,0.628187333888158,0.5693009169352474,0.59620253615523,0.6028841695286474,0.6177042844286064,0.5823189079116886,0.5817172205397378,0.6029197390775587,0.6268765163695484,0.6411183163269222,0.7080220421975315,0.6257514901587587,0.6267134320137919,0.6218689773168382,0.620541694082429,0.6117739014791956,0.5473727198471982,0.6302679106993722,0.6096054674208016,0.5410664160319941,0.5616136728568043,0.551807080810596,0.5576070510146681,0.5484698093052778,0.5389415645323455,0.5553033387038695,0.571253561739075,0.5824213399411855,0.6204300020949184,0.568981045135208,0.5701505391694712,0.42753707425642345,0.45581779279454315,0.49474047688969874,0.5882435938471972,0.4860784466988653,0.47765900221547036,0.0011811289004981518,8.098027137748431e-06,0.002507304074242711,8.887914191291202e-06,0.0006864242604933679,0.0030156848952174187,9.287156635775716e-76,0.8019315784853409,0.0,0.9039439083978622,2.381581251188187e-28,3.8479609944898883e-90,0.33277228474617004,0.01706802472472191,0.32824453711509705,0.038544896990060806,0.2566252052783966,0.29234641790390015
19,0.6640683086954292,0.6708470771436787,0.648924113473037,0.608502006226264,0.6534213842551656,0.6561670494311561,0.6204521361806736,0.5950606473921212,0.5876634328582412,0.5855597225059073,0.5797298140609722,0.5946794645217317,0.6523498425959401,0.6228388295541775,0.6160939602329173,0.6434069596124956,0.6031085789598165,0.6189580074035257,0.6458388818666057,0.6567526045800088,0.6353799418239997,0.5883912807114735,0.6306445062190933,0.6290896055924813,0.587729732612918,0.5528834806176994,0.5418618377139236,0.5409942055068899,0.5508046782115313,0.5474680627260373,0.5971625802323444,0.5588205643421098,0.5638307977767966,0.5684290002780007,0.5482735323070661,0.5606296226451445,0.5615397581755391,0.5062165004900884,0.4918376305685815,0.5427388265892518,0.49208833684868597,0.5150815836365183,0.001209272420965135,5.64524088986218e-06,0.002652397844940424,1.2788723324774764e-05,0.0022428117226809263,0.0026642766315490007,1.8465306525796788e-82,0.7421825800992865,0.0,0.7488274609695011,1.4997281967925533e-103,1.0620298999612346e-70,0.33086854219436646,0.013740021735429764,0.40749242901802063,0.019180061295628548,0.44069984555244446,0.2706056833267212
20,0.6436042057607854,0.6474855218981957,0.637320651832182,0.5910139312297116,0.6394106357104695,0.6406077017213745,0.5824188723231171,0.5747870001410631,0.5716765117342162,0.5764234139160263,0.5874927140419223,0.560855662831803,0.6094364394420693,0.6076566801825547,0.5982225507800359,0.6343320602307281,0.6090860431398296,0.5768946683481097,0.6283764546267409,0.6286137124880782,0.6179357897717861,0.5753786219472029,0.6195111512952816,0.622593240953978,0.5527104792387649,0.5483896119082468,0.531109852748174,0.534986206040765,0.5546366425982573,0.5267253943701474,0.5601708017964964,0.5596715287628484,0.5458335643267184,0.5645275771188973,0.5555116454630397,0.5341948517070044,0.45599708099136205,0.4620001327555944,0.4335370461379154,0.5015155190126321,0.48208003872465427,0.39444461788991875,0.0013676803791895509,8.882763722795062e-06,0.0023831743746995926,1.0146338354388718e-05,0.0011536871315911412,0.0032318064477294683,1.7058241544018768e-86,0.6084126409284478,0.0,0.704120757457825,1.7367062918025848e-62,9.349592619190522e-98,0.44289031624794006,0.02584528736770153,0.29794377088546753,0.020288852974772453,0.5403557419776917,0.3422946035861969
21,0.6354785440332046,0.6455773376751758,0.641311683304535,0.5995077472553628,0.6388478678268359,0.6376625456903439,0.5776731022395138,0.5538220531390551,0.5957598590775258,0.5786743741155554,0.6176157748830641,0.5694974083220986,0.6106828088351498,0.58059537105036,0.6321561801249331,0.6450795424597129,0.6551747149442275,0.5820419678329687,0.6183338296871513,0.6435314857935646,0.6338133458783259,0.5774494946512322,0.6342544867617075,0.6297779960075685,0.5475121728139147,0.5259554408445023,0.5484334659725201,0.536049962173875,0.5778748370318028,0.532370179719096,0.5625244070389017,0.5386698899915134,0.5745764912409885,0.5766419681555298,0.5982126751720832,0.5405817061336208,0.4432763084890131,0.38292964728148016,0.4812689490497915,0.4998693613552237,0.5574189332335113,0.39854375816319776,0.0013476766180247068,6.5488379732414614e-06,0.002678945427760482,1.1237714716116898e-05,0.0012213755398988724,0.005714844446629286,1.845461717989956e-80,0.4557074969164755,0.0,0.5858298048869293,2.1498416251261787e-47,2.3394658403437526e-151,0.43046772480010986,0.0362023301422596,0.37136128544807434,0.041366614401340485,0.44042110443115234,0.36202847957611084
22,0.6412199704653282,0.6596555964013783,0.6477834961929598,0.6181172170379446,0.6530355987055015,0.6585954483090878,0.5907597262551024,0.6292094800740647,0.590957114702128,0.5951887177544922,0.6156715096298165,0.6047172074233051,0.6211687479835598,0.6441803013087573,0.6271387416010885,0.6490800351386609,0.6335439689152604,0.6423624857972478,0.6277296620270111,0.6493206370384862,0.6332419207230946,0.6014420773813525,0.6397551202338717,0.6413764189350025,0.5537191377847831,0.5719057252092079,0.5415641222073874,0.5391787147973536,0.5652295999466459,0.5455027081548672,0.5657247137056924,0.5754518918616155,0.5642698091267022,0.5697221817164319,0.5644835273677974,0.5745892839478147,0.4903262689013408,0.534940357276351,0.5135656775789723,0.5304942756599125,0.5363119799243397,0.5537595582194715,0.0012109249364584684,6.1173250287538394e-06,0.003017374547198415,1.5005008208390791e-05,0.0010470362612977624,0.002853088080883026,1.5273651218852575e-78,0.5724332939571023,0.0,0.5247631323767261,5.743161373989458e-59,7.519479399150253e-84,0.42458805441856384,0.0071499161422252655,0.4251098930835724,0.049560219049453735,0.6481221318244934,0.33929386734962463
23,0.6444471001070111,0.651092278192168,0.6501309120933442,0.6079743975557504,0.643215782658347,0.6506070928197245,0.576321614711863,0.5822726009131552,0.5817067510475356,0.579740287787442,0.5360572160689503,0.5394392594206154,0.6061227213803937,0.6092043586436812,0.6094977782725176,0.6422049119579374,0.5552234673275136,0.56790793487059,0.6390637814642605,0.6499113123554985,0.635995102559036,0.5875362198649446,0.6423486288262739,0.6393111487884983,0.5515662056640618,0.5459719909194926,0.5380858174429037,0.5300107979537296,0.511340726581018,0.5099248138050376,0.5617180315882401,0.5594887511863171,0.5561506238551577,0.5678833622619309,0.5140321926884721,0.5265496424588927,0.440451455610399,0.44168399753872495,0.4451635272316511,0.5127278108517433,0.3432930471036835,0.3767307573326152,0.001017554895952344,5.883885478397133e-06,0.003144117072224617,1.1757260836020578e-05,0.0015807319432497025,0.0036960782017558813,3.965233192580776e-68,0.5714068547096567,0.0,0.5273758146453429,5.538802950120339e-63,2.0166969088928091e-91,0.3332817554473877,0.01688268966972828,0.47305580973625183,0.031023487448692322,0.35149267315864563,0.2673143744468689
