,median_rank,median_score,plant,features,ecological_rank,land_use_rank,sign,zscore
284,307.0,9.350166820243608e-07,Rosa,Industrial_or_commercial_units,,127,0.0,0.6546668059492554
285,308.0,9.192206601873365e-07,Foeniculum,Temperature,157,,1.0,0.6436069699468
286,310.0,9.333840564425332e-07,Rosmarinus,Y,158,,0.0,0.6535236971732151
287,311.5,-9.304105782349268e-07,Philadelphus,Road_and_rail_networks_and_associated_land,,128,0.9666666666666667,-0.6514417690983931
288,313.0,8.645743997987336e-07,Aquilegia,Y,159,,0.0,0.6053455213187146
289,313.0,9.25029919954394e-07,Lavandula,Temperature,160,,1.0,0.6476744155974969
290,315.5,-9.479128251289326e-07,Alliaria,Continuous_urban_fabric,,129,0.0,-0.6636962457203788
291,316.5,8.763966083933388e-07,Aquilegia,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,130,0.0,0.613623028756485
292,317.0,-8.980199298104168e-07,Rubus,Rubus,161,,0.0,-0.6287629412717183
293,318.0,9.126697648276702e-07,Medicago,Complex_cultivation_patterns,,131,1.0,0.6390202563365837
294,320.0,8.987464582664185e-07,Lavandula,Complex_cultivation_patterns,,132,1.0,0.6292716317291892
295,322.0,-8.440865946635313e-07,Vicia,Green_urban_areas,,133,1.0,-0.5910006585941967
296,324.5,9.083864201578479e-07,Ajuga,Y,162,,0.0,0.6360212044183856
297,327.5,8.695798573891656e-07,Helianthus,Discontinuous_urban_fabric,,134,0.0,0.6088501720870281
298,329.0,9.281373491975892e-07,Lathyrus,Mixed_forest,,135,1.0,0.6498501316210351
299,331.5,8.919689897871649e-07,Salvia,sinD,163,,1.0,0.6245262793445362
300,334.0,8.966327115724801e-07,Prunus,Industrial_or_commercial_units,,136,0.0,0.6277916583519116
301,334.5,8.750101783633438e-07,Rosa,Discontinuous_urban_fabric,,137,0.0,0.612652297713009
302,337.0,-8.218291458879619e-07,Nerium,Sport_and_leisure_facilities,,138,0.8333333333333334,-0.5754167517200073
303,338.5,8.513920799851722e-07,Nerium,Non-irrigated_arable_land,,139,0.0,0.5961157103717469
304,338.5,-8.872211276012196e-07,Melilotus,Green_urban_areas,,140,1.0,-0.6212019880969933
305,340.5,8.532814216697628e-07,Bellis,Industrial_or_commercial_units,,141,0.0,0.5974385630114665
306,342.0,9.154455251294919e-07,Ranunculus,sinD,164,,1.0,0.6409637490739967
307,342.5,-8.540197369356942e-07,Angelica,Discontinuous_urban_fabric,,142,0.0,-0.5979555061914367
308,342.5,8.897467418800486e-07,Plantago,Industrial_or_commercial_units,,143,0.0,0.6229703371166077
309,344.0,9.031974934653718e-07,Calystegia,Industrial_or_commercial_units,,144,0.0,0.6323880948392993
310,344.0,7.516994798399613e-07,Rhododendron,Road_and_rail_networks_and_associated_land,,145,0.9666666666666667,0.5263143502799267
311,347.0,8.495255895952241e-07,Senecio,Mixed_forest,,146,1.0,0.5948088574295334
312,349.0,8.359118497905063e-07,Dipsacus,Complex_cultivation_patterns,,147,1.0,0.5852769809119049
313,352.5,8.472080344899542e-07,Allium,Complex_cultivation_patterns,,148,1.0,0.5931861843504889
314,354.0,8.799583653579804e-07,Pyrus,Complex_cultivation_patterns,,149,1.0,0.6161168495625063
315,354.5,8.476172060171142e-07,Prunus,Discontinuous_urban_fabric,,150,0.0,0.5934726723051116
316,355.5,7.880244060018195e-07,Cistus,Continuous_urban_fabric,,151,0.0,0.5517478252584047
317,357.5,8.619863227174417e-07,Crocus,Industrial_or_commercial_units,,152,0.0,0.6035334379741784
318,359.5,-8.039868351327613e-07,Ligustrum,Transitional_woodland-shrub,,153,0.0,-0.5629241739752213
319,360.0,7.423884780546067e-07,Chelidonium,Road_and_rail_networks_and_associated_land,,154,0.9666666666666667,0.5197951042427237
320,360.5,8.259807008128133e-07,Sambucus,Complex_cultivation_patterns,,155,1.0,0.5783235289515013
321,361.5,-8.436305188945744e-07,Lavandula,Y,165,,0.0,-0.5906813298884378
322,362.5,7.899005810313085e-07,Calystegia,sinD,166,,1.0,0.5530614590550746
323,362.5,-8.828704759074609e-07,Myosotis,Pastures,,156,0.0,-0.6181558100951376
324,363.0,8.014567324318746e-07,Cotoneaster,Continuous_urban_fabric,,157,0.0,0.5611526823154929
325,363.5,8.163829100938267e-07,Galium,Discontinuous_urban_fabric,,158,0.0,0.5716034830796302
326,364.5,8.522920967664497e-07,Galium,Temperature,167,,1.0,0.5967458714403431
327,365.0,8.267215993976627e-07,Convolvulus,Transitional_woodland-shrub,,159,0.0,0.5788422808833122
328,366.0,8.345659653949873e-07,Chaerophyllum,Continuous_urban_fabric,,160,0.0,0.5843346385394846
329,366.5,-8.181788218051309e-07,Hypericum,Y,168,,0.0,-0.5728609192370909
330,370.0,8.158806607476346e-07,Galium,Industrial_or_commercial_units,,161,0.0,0.5712518252091526
331,370.5,7.584684307298784e-07,Calystegia,Temperature,169,,1.0,0.5310537389388916
332,371.0,8.306360185855019e-07,Buddleja,Industrial_or_commercial_units,,162,0.0,0.5815830237557292
333,371.5,7.931474342910547e-07,Ranunculus,Complex_cultivation_patterns,,163,1.0,0.5553347950220243
334,373.0,-8.125248420527949e-07,Philadelphus,Temperature,170,,1.0,-0.5689021953591921
335,374.0,8.15747612490779e-07,Malva,Complex_cultivation_patterns,,164,1.0,0.5711586693553296
336,375.0,-7.666468272806573e-07,Ribes,Water_courses,,165,0.0,-0.5367799734014607
337,376.5,-8.025547718125235e-07,Stellaria,Y,171,,0.0,-0.5619214920575604
338,378.5,7.997646782477556e-07,Echium,Continuous_urban_fabric,,166,0.0,0.5599679636580547
339,379.0,7.809383461604011e-07,Cardamine,Discontinuous_urban_fabric,,167,0.0,0.5467864077218717
340,379.5,8.09823282803799e-07,Lotus,Transitional_woodland-shrub,,168,0.0,0.5670106556694471
341,380.0,7.976647640929448e-07,Dipsacus,cosD,172,,0.13333333333333333,0.5584976753531217
342,380.5,8.439775139008663e-07,Convolvulus,Industrial_or_commercial_units,,169,0.0,0.5909242839627519
343,380.5,7.883255235162549e-07,Myosotis,Water_courses,,170,0.0,0.5519586574768889
344,381.5,-7.693460996507381e-07,Helianthus,Y,173,,0.0,-0.5386699118965492
345,383.5,8.15662166676872e-07,Carduus,Industrial_or_commercial_units,,171,0.0,0.5710988431092875
346,384.5,7.917409365309711e-07,Aquilegia,Complex_cultivation_patterns,,172,1.0,0.5543500132380511
347,384.5,-7.63033329658488e-07,Thymus,Green_urban_areas,,173,1.0,-0.5342499255508821
348,385.0,7.770421027744879e-07,Taraxacum,Y,174,,0.0,0.5440583909263486
349,385.5,7.839820274280561e-07,Globularia,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,174,0.0,0.5489174895861109
350,386.0,-8.234596926487236e-07,Syringa,Transitional_woodland-shrub,,175,0.0,-0.5765584049764045
351,386.5,7.827692531373184e-07,Lonicera,Transitional_woodland-shrub,,176,0.0,0.5480683463713228
352,386.5,8.051631053707944e-07,Cistus,Discontinuous_urban_fabric,,177,0.0,0.5637477582967321
353,389.0,4.1072743997752965e-08,Myosotis,Myosotis,175,,1.0,0.028757735173627442
354,392.5,8.013485665123838e-07,Leucanthemum,Complex_cultivation_patterns,,178,1.0,0.5610769482260516
355,393.0,7.677413094884522e-07,Daucus,Continuous_urban_fabric,,179,0.0,0.5375462925323602
356,393.5,7.929402902902237e-07,Syringa,Mixed_forest,,180,1.0,0.5551897598542004
357,394.0,7.84038561969978e-07,Ribes,Discontinuous_urban_fabric,,181,0.0,0.5489570731450969
358,394.0,7.561636105521992e-07,Erica,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,182,0.0,0.5294399824220113
359,395.5,7.888522990262896e-07,Chaerophyllum,Discontinuous_urban_fabric,,183,0.0,0.5523274877311898
360,397.0,7.313669449490727e-07,Alliaria,Transitional_woodland-shrub,,184,0.0,0.5120782024873004
361,399.0,7.319470984313614e-07,Sedum,Industrial_or_commercial_units,,185,0.0,0.5124844061781136
362,399.5,7.959038836918043e-07,Crataegus,Industrial_or_commercial_units,,186,0.0,0.5572647669248171
363,401.0,7.288401958651337e-07,Helianthus,Continuous_urban_fabric,,187,0.0,0.5103090589158337
364,401.0,7.635037823660433e-07,Calystegia,cosD,176,,0.06666666666666667,0.5345793204989365
365,402.0,7.926250084053784e-07,Buddleja,Buddleja,177,,0.06666666666666667,0.5549690102264201
366,402.5,-7.579131670044552e-07,Philadelphus,cosD,178,,0.06666666666666667,-0.5306649622073415
367,402.5,-7.627396790276757e-07,Ranunculus,Y,179,,0.0,-0.5340443213897642
368,402.5,7.630944009908407e-07,Stellaria,sinD,180,,1.0,0.5342926856158682
369,403.0,-7.612167668524148e-07,Philadelphus,Pastures,,188,0.0,-0.5329780302008619
370,403.0,3.7865979517519397e-07,Calystegia,Transitional_woodland-shrub,,189,0.0,0.26512468003462303
371,403.5,7.689979173445791e-07,Chaerophyllum,Road_and_rail_networks_and_associated_land,,190,1.0,0.5384261265153434
372,405.0,7.661211815133313e-07,Melilotus,Pastures,,191,0.0,0.5364119341544913
373,406.0,7.435519114570458e-07,Salvia,Salvia,181,,0.5333333333333333,0.5206097006495605
374,407.0,7.60574484166663e-07,Malus,Discontinuous_urban_fabric,,192,0.0,0.5325283257597739
375,407.5,7.708548912542503e-07,Rubus,Complex_cultivation_patterns,,193,1.0,0.5397263163424848
376,408.0,7.977536871865424e-07,Crocus,Temperature,182,,1.0,0.5585599362718624
377,408.0,-7.451425783175013e-07,Syringa,Water_courses,,194,0.0,-0.5217234313592727
378,408.5,6.580950076633429e-07,Clematis,Clematis,183,,0.6333333333333333,0.4607756898468755
379,409.0,7.7066401403997e-07,Lamium,Industrial_or_commercial_units,,195,0.0,0.5395926706240675
380,409.0,7.771037104669022e-07,Myosotis,Mixed_forest,,196,1.0,0.5441015265323652
381,410.0,7.613913402326248e-07,Brassica,Continuous_urban_fabric,,197,0.0,0.5331002605304624
382,411.0,-6.587990699373339e-07,Dipsacus,Dipsacus,184,,0.0,-0.4612686502495767
383,413.0,7.713439242727111e-07,Philadelphus,Vineyards,,198,0.7333333333333333,0.5400687205908307
384,413.5,-7.327901789994317e-07,Vicia,Transitional_woodland-shrub,,199,0.0,-0.5130747024511828
385,415.5,7.524002463179383e-07,Globularia,Water_courses,,200,0.06666666666666667,0.5268050030786128
386,417.0,1.4437374523837815e-07,Genista,Road_and_rail_networks_and_associated_land,,201,0.9666666666666667,0.10108557470173353
387,418.0,7.481911023840981e-07,Crataegus,Complex_cultivation_patterns,,202,1.0,0.5238579039862395
388,418.0,7.405829434009535e-07,Convolvulus,cosD,185,,0.06666666666666667,0.5185309304290773
389,418.5,7.230708514341787e-07,Silene,Y,186,,0.0,0.5062695606227582
390,419.0,6.714450962129567e-07,Valeriana,Valeriana,187,,0.0,0.4701229667435755
391,419.5,7.459996686663474e-07,Bellis,Y,188,,0.0,0.5223235368032463
392,419.5,-7.427382141138536e-07,Globularia,Complex_cultivation_patterns,,203,1.0,-0.5200399775088742
393,421.5,6.897925503098275e-07,Aquilegia,Transitional_woodland-shrub,,204,0.0,0.4829692286358163
394,424.0,7.034201196144816e-07,Scabiosa,cosD,189,,0.03333333333333333,0.49251078809785115
395,424.0,7.307246556082751e-07,Viola,Industrial_or_commercial_units,,205,0.0,0.5116284933865762
396,428.5,-7.243709752582926e-07,Daucus,Y,190,,0.0,-0.5071798630030627
397,430.5,7.491107253494765e-07,Convolvulus,sinD,191,,1.0,0.5245017926365665
398,432.5,7.426339247372129e-07,Rubus,Discontinuous_urban_fabric,,206,0.0,0.5199669576425847
399,432.5,7.149580499647845e-07,Prunus,Complex_cultivation_patterns,,207,1.0,0.5005892536000325
400,435.5,7.081608205260634e-07,Heracleum,sinD,192,,1.0,0.4958300652652131
401,435.5,-7.762260527125816e-07,Medicago,Transitional_woodland-shrub,,208,0.0,-0.5434870204922231
402,436.5,7.037632651790162e-07,Carduus,Transitional_woodland-shrub,,209,0.0,0.4927510469242746
403,436.5,7.116535507158388e-07,Wisteria,Green_urban_areas,,210,1.0,0.49827555587660227
404,436.5,7.383790662543032e-07,Caltha,Complex_cultivation_patterns,,211,1.0,0.5169878507813661
405,439.0,7.286839730044813e-07,Stellaria,Temperature,193,,1.0,0.5101996769944565
406,439.5,7.115143039735439e-07,Angelica,Industrial_or_commercial_units,,212,0.0,0.49817806005458154
407,442.0,-7.16573415653238e-07,Rubus,Y,194,,0.0,-0.5017202775871236
408,443.5,-7.235003152319288e-07,Phyteuma,Water_courses,,213,0.16666666666666666,-0.5065702565334826
409,445.0,7.271956938502306e-07,Cardamine,Mixed_forest,,214,1.0,0.5091576346662225
410,445.5,-7.323767824843513e-07,Dipsacus,Road_and_rail_networks_and_associated_land,,215,0.9666666666666667,-0.5127852563040485
411,447.5,7.181527043372922e-07,Leucanthemum,Discontinuous_urban_fabric,,216,0.0,0.5028260416856026
412,449.0,-7.188899541867251e-07,Philadelphus,Complex_cultivation_patterns,,217,1.0,-0.5033422388972607
413,449.5,7.141544752870532e-07,Ligustrum,Mixed_forest,,218,1.0,0.5000266180046192
414,450.0,-6.826683623786623e-07,Rhododendron,Y,195,,0.0,-0.4779811151106325
415,451.5,6.938039920214281e-07,Genista,cosD,196,,0.03333333333333333,0.4857779033718642
416,451.5,6.935627489369319e-07,Cotoneaster,Industrial_or_commercial_units,,219,0.0,0.4856089931880988
417,453.5,6.841064751925783e-07,Bellis,Temperature,197,,1.0,0.47898803267753914
418,453.5,-7.215462372101856e-07,Plantago,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,220,0.0,-0.5052020777173566
419,456.0,-7.117196341824879e-07,Convolvulus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,221,0.0,-0.49832182526715857
420,457.0,6.870486431240632e-07,Viburnum,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,222,0.0,0.48104803836439103
421,459.0,-6.905301117224614e-07,Potentilla,Potentilla,198,,0.0,-0.4834856439934065
422,460.5,6.470254421053725e-07,Plantago,sinD,199,,1.0,0.45302515740568683
423,462.0,6.831500927723438e-07,Dianthus,Y,200,,0.0,0.4783184063100551
424,462.5,-6.78612692761968e-07,Lotus,Y,201,,0.0,-0.4751414735031713
425,463.0,6.370878097657568e-07,Wisteria,Y,202,,0.0,0.4460671660162832
426,468.0,6.824519391148726e-07,Euphorbia,cosD,203,,0.03333333333333333,0.4778295829192158
427,469.5,-5.492377537617238e-07,Nerium,Mixed_forest,,223,1.0,-0.3845575516187028
428,471.0,6.339557834705706e-07,Phyteuma,Transitional_woodland-shrub,,224,0.0,0.4438742279754567
429,471.0,6.87020698489674e-07,Centaurea,Temperature,204,,1.0,0.48102847248402686
430,471.0,-6.789051918881853e-07,Brassica,Pastures,,225,0.0,-0.47534627142002667
431,472.0,-6.762353702019712e-07,Sambucus,Natural_grasslands,,226,0.16666666666666666,-0.473476953289805
432,473.0,6.692622916404031e-07,Dipsacus,Mixed_forest,,227,1.0,0.4685946413938809
433,473.0,6.52868661573925e-07,Campanula,Temperature,205,,1.0,0.45711638048168124
434,473.5,7.166301413349877e-07,Philadelphus,Mixed_forest,,228,1.0,0.501759994975701
435,474.0,6.858074089502306e-07,Calystegia,Continuous_urban_fabric,,229,0.0,0.48017896850965996
436,474.0,6.647899305107193e-07,Nerium,Transitional_woodland-shrub,,230,0.0,0.4654632465940763
437,475.5,6.601327224802301e-07,Borago,Transitional_woodland-shrub,,231,0.0,0.46220242829577546
438,476.5,6.674550309442002e-07,Valeriana,Mixed_forest,,232,1.0,0.4673292590640821
439,477.0,6.556065537224599e-07,Prunus,Prunus,206,,0.06666666666666667,0.4590333592290916
440,477.0,1.8461831742258045e-07,Philadelphus,Natural_grasslands,,233,0.23333333333333334,0.12926345220396565
441,477.5,-6.516744296531794e-07,Cistus,Industrial_or_commercial_units,,234,0.0,-0.4562802200022506
442,479.5,6.51694402971898e-07,Angelica,Vineyards,,235,0.8,0.456294204639125
443,481.0,6.309750334348138e-07,Crocus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,236,0.0,0.4417872084144611
444,482.0,6.6888187674567e-07,Allium,Discontinuous_urban_fabric,,237,0.0,0.4683282878529674
445,482.5,6.548529324295306e-07,Angelica,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,238,0.0,0.45850569929080137
446,485.0,6.647600811712486e-07,Dipsacus,sinD,207,,1.0,0.4654423471041456
447,485.5,6.490663597603875e-07,Pyrus,Y,208,,0.0,0.45445413837265886
448,486.0,-6.447748986425304e-07,Foeniculum,sinD,209,,1.0,-0.4514494035942373
449,486.5,-7.160000430954215e-07,Pyrus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,239,0.0,-0.5013188216684633
450,487.0,6.835144018041741e-07,Echium,Discontinuous_urban_fabric,,240,0.0,0.47857348307481445
451,487.5,6.327964660249144e-07,Carduus,cosD,210,,0.06666666666666667,0.443062513421246
452,488.0,6.45249493822176e-07,Ribes,cosD,211,,0.16666666666666666,0.451781698960032
453,488.5,6.334307310746178e-07,Chelidonium,sinD,212,,1.0,0.44350660418689475
454,492.5,7.185122597969391e-07,Angelica,Transitional_woodland-shrub,,241,0.0,0.5030777901611688
455,495.0,6.179131279758731e-07,Knautia,cosD,213,,0.03333333333333333,0.43264170749366254
456,497.0,-6.372113514512977e-07,Iris,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,242,0.0,-0.4461536656929516
457,497.5,6.063450904486938e-07,Viburnum,Viburnum,214,,0.5333333333333333,0.4245421619725888
458,497.5,6.592820554260853e-07,Centaurea,Centaurea,215,,0.0,0.4616068202237809
459,500.0,6.120032252944458e-07,Carduus,Complex_cultivation_patterns,,243,1.0,0.42850379510525
460,500.5,6.211453004465781e-07,Campanula,sinD,216,,1.0,0.434904764472595
461,501.5,5.831247904079433e-07,Brassica,Complex_cultivation_patterns,,244,1.0,0.40828409946620725
462,502.0,-6.696032190605267e-07,Calystegia,Green_urban_areas,,245,1.0,-0.46883334715120456
463,502.0,-6.425109303128265e-07,Lamium,Green_urban_areas,,246,1.0,-0.449864250148666
464,503.0,6.415598875134349e-07,Viburnum,cosD,217,,0.06666666666666667,0.44919836240166805
465,503.5,6.486555468780927e-07,Brassica,Vineyards,,247,0.7666666666666667,0.45416650119712476
466,503.5,-6.451339153698764e-07,Knautia,Water_courses,,248,0.13333333333333333,-0.45170077486781185
467,504.5,5.996281413829678e-07,Rosa,Mixed_forest,,249,1.0,0.4198391832181754
468,505.5,6.078429040114141e-07,Valeriana,cosD,218,,0.06666666666666667,0.42559087996860423
469,505.5,5.961505991678798e-07,Alliaria,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,250,0.0,0.41740432670890293
470,506.5,6.481522144026631e-07,Erica,sinD,219,,1.0,0.45381408495647907
471,508.0,-6.019208922602415e-07,Scabiosa,Industrial_or_commercial_units,,251,0.0,-0.4214444892223554
472,511.0,6.272539270161052e-07,Daucus,cosD,220,,0.03333333333333333,0.4391818165529395
473,513.0,-6.269194314555273e-07,Caltha,Green_urban_areas,,252,1.0,-0.4389476141644071
474,514.5,5.9580209226595e-07,Verbascum,Mixed_forest,,253,1.0,0.4171603140568038
475,515.0,6.116920332192871e-07,Malus,Temperature,221,,1.0,0.4282859090227902
476,515.0,-6.309171748946972e-07,Genista,Green_urban_areas,,254,1.0,-0.4417466978370744
477,517.0,-8.135281199822092e-08,Calystegia,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,255,0.0,-0.05696046563635316
478,519.0,-6.811509143288243e-07,Chelidonium,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,256,0.0,-0.4769186497160787
479,520.0,-6.064648464771085e-07,Plantago,Y,222,,0.0,-0.4246260110611908
480,520.5,-5.843705874029238e-07,Crocus,Green_urban_areas,,257,1.0,-0.4091563640527592
481,521.0,-6.188055917919037e-07,Ajuga,Transitional_woodland-shrub,,258,0.0,-0.433266580233474
482,521.5,6.268930708663553e-07,Borago,Discontinuous_urban_fabric,,259,0.0,0.43892915737850374
483,523.0,6.000625614374387e-07,Vicia,Industrial_or_commercial_units,,260,0.0,0.4201433493308966
484,524.0,6.189848500551304e-07,Heracleum,cosD,223,,0.03333333333333333,0.4333920907584548
485,524.0,5.85310207746314e-07,Chelidonium,Discontinuous_urban_fabric,,261,0.0,0.4098142541854575
486,525.0,-5.59519023583598e-07,Phyteuma,cosD,224,,0.13333333333333333,-0.39175614625855065
487,526.0,5.548457991716378e-07,Thymus,Thymus,225,,1.0,0.38848411383594367
488,526.0,6.015519052316085e-07,Rubus,sinD,226,,1.0,0.42118613708370806
489,526.0,5.920553007963562e-07,Euphorbia,Discontinuous_urban_fabric,,262,0.0,0.4145369383982581
490,526.0,6.274187090743237e-07,Thymus,Discontinuous_urban_fabric,,263,0.0,0.4392971913326686
491,526.5,-2.3640995544711924e-07,Aquilegia,sinD,227,,1.0,-0.16552619156707085
492,528.5,-5.822282281867289e-07,Dianthus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,264,0.0,-0.4076563571628011
493,528.5,-5.417504603330112e-07,Philadelphus,Green_urban_areas,,265,1.0,-0.379315204002436
494,529.5,-5.26705067149376e-07,Genista,Sport_and_leisure_facilities,,266,0.7333333333333333,-0.36878093259408423
495,529.5,6.212883745783609e-07,Ribes,Y,228,,0.0,0.4350049401022591
496,530.5,6.359103279766821e-07,Calystegia,Complex_cultivation_patterns,,267,1.0,0.44524273340803505
497,531.0,-5.796741575390746e-07,Helianthus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,268,0.0,-0.4058680839638155
498,531.0,6.133812985568094e-07,Euphorbia,Mixed_forest,,269,1.0,0.4294686750249135
499,533.5,-6.355757742064333e-07,Crataegus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,270,0.0,-0.4450084902630754
500,537.5,-5.959017048974519e-07,Phyteuma,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,271,0.0,-0.4172300594255777
501,537.5,5.842514613038113e-07,Angelica,cosD,229,,0.03333333333333333,0.4090729560191802
502,538.0,-3.114281540071292e-07,Caltha,Water_courses,,272,0.0,-0.21805137682154016
503,539.0,5.589829126979055e-07,Globularia,cosD,230,,0.03333333333333333,0.3913807796924579
504,540.5,6.044061004018948e-07,Iris,Iris,231,,0.6666666666666666,0.42318454724216814
505,540.5,5.699599155699214e-07,Taraxacum,Discontinuous_urban_fabric,,273,0.0,0.39906650289641155
506,542.0,5.812621205815222e-07,Sambucus,Discontinuous_urban_fabric,,274,0.0,0.406979921552332
507,542.5,6.055871531017918e-07,Medicago,Discontinuous_urban_fabric,,275,0.0,0.42401148008044154
508,542.5,5.995692618654135e-07,Lamium,Discontinuous_urban_fabric,,276,0.0,0.41979795778719203
509,543.5,6.042801107156876e-07,Scabiosa,Continuous_urban_fabric,,277,0.0,0.4230963335588858
510,543.5,5.750822102869318e-07,Heracleum,Mixed_forest,,278,1.0,0.40265295903776693
511,545.0,5.987728387720798e-07,Melilotus,Discontinuous_urban_fabric,,279,0.0,0.41924032948737583
512,546.5,5.761310479018466e-07,Sedum,Discontinuous_urban_fabric,,280,0.0,0.40338731938076006
513,547.0,5.66310914954548e-07,Borago,Complex_cultivation_patterns,,281,1.0,0.3965115970602918
514,547.5,6.604181916890513e-07,Melilotus,Melilotus,232,,1.0,0.46240230410412064
515,548.0,6.287588213033425e-07,Myosotis,Sport_and_leisure_facilities,,282,0.4666666666666667,0.44023549223087916
516,549.5,-5.978144837232788e-07,Cardamine,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,283,0.0,-0.4185693219526167
517,550.5,-5.668958995342674e-07,Knautia,Road_and_rail_networks_and_associated_land,,284,0.9666666666666667,-0.39692118332083354
518,550.5,6.175208365242769e-07,Syringa,Continuous_urban_fabric,,285,0.0,0.4323670383925063
519,553.0,1.1876878862749413e-07,Aquilegia,Coniferous_forest,,286,0.2,0.0831578569581051
520,553.0,5.354910803484152e-07,Wisteria,Discontinuous_urban_fabric,,287,0.0,0.374932599520058
521,553.5,5.729976852363074e-07,Aquilegia,Non-irrigated_arable_land,,288,0.0,0.4011934456589693
522,554.0,5.57790174640297e-07,Sedum,Temperature,233,,1.0,0.39054566516506983
523,554.0,5.55846908903942e-07,Sambucus,Mixed_forest,,289,1.0,0.38918505674258075
524,556.0,-5.803690233639228e-07,Pyrus,Green_urban_areas,,290,1.0,-0.4063546053263347
525,556.5,5.879879624608055e-07,Euphorbia,Transitional_woodland-shrub,,291,0.0,0.4116891267516414
526,557.0,5.612376904832208e-07,Trifolium,Continuous_urban_fabric,,292,0.0,0.39295949823215476
527,559.0,1.414194578161721e-07,Dianthus,Industrial_or_commercial_units,,293,0.0,0.09901708336063325
528,559.5,-5.604785146980578e-07,Nerium,Pastures,,294,0.0,-0.39242794922775553
529,560.0,5.705973208754917e-07,Aquilegia,Vineyards,,295,0.6333333333333333,0.39951279236216675
530,560.5,5.431582634682514e-07,Clematis,cosD,234,,0.03333333333333333,0.38030089976559356
531,561.0,5.709722005501372e-07,Chelidonium,Broad-leaved_forest,,296,0.16666666666666666,0.3997752703306711
532,562.5,4.670705353341141e-07,Wisteria,Sport_and_leisure_facilities,,297,0.6333333333333333,0.3270268663636813
533,563.0,6.247583633147855e-07,Galium,Mixed_forest,,298,1.0,0.4374345079232702
534,563.5,5.805862160578081e-07,Myosotis,Y,235,,0.0,0.40650667624647435
535,565.5,5.510023152424428e-07,Hypericum,Industrial_or_commercial_units,,299,0.0,0.38579303741344
536,566.5,5.894246786789305e-07,Lonicera,Complex_cultivation_patterns,,300,1.0,0.41269506646978527
537,566.5,5.578040034404438e-07,Valeriana,Transitional_woodland-shrub,,301,0.0,0.39055534761950755
538,567.5,5.435634538311438e-07,Bellis,sinD,236,,1.0,0.3805846002447143
539,570.5,5.735258882353809e-07,Galium,Water_courses,,302,0.0,0.40156327539243203
540,570.5,5.578494479588829e-07,Prunus,Y,237,,0.0,0.3905871663221108
541,571.0,5.528236248846236e-07,Campanula,cosD,238,,0.06666666666666667,0.3870682563362827
542,571.5,5.558420245231999e-07,Trifolium,Industrial_or_commercial_units,,303,0.0,0.3891816368656941
543,574.0,5.749445563818513e-07,Wisteria,Complex_cultivation_patterns,,304,1.0,0.40255657846606374
544,574.0,5.609126400664782e-07,Salvia,Temperature,239,,1.0,0.39273190901135
545,574.5,5.419974569438243e-07,Ligustrum,Discontinuous_urban_fabric,,305,0.0,0.3794881426091903
546,574.5,-5.926651518215402e-07,Wisteria,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,306,0.0,-0.4149639352962147
547,576.0,-5.126689992005351e-07,Ajuga,Road_and_rail_networks_and_associated_land,,307,0.8333333333333334,-0.35895335630714587
548,577.0,-5.197035259923325e-07,Medicago,Natural_grasslands,,308,0.13333333333333333,-0.36387869215910074
549,578.0,-5.613920073911489e-07,Chelidonium,Temperature,240,,1.0,-0.39306754567040847
550,579.5,4.6857042968151497e-07,Syringa,Sport_and_leisure_facilities,,309,0.36666666666666664,0.3280770412541959
551,579.5,5.371530759648557e-07,Cotoneaster,cosD,241,,0.06666666666666667,0.3760962721931071
552,579.5,5.512159676198012e-07,Campanula,Discontinuous_urban_fabric,,310,0.0,0.3859426295246373
553,580.0,5.508576259068276e-07,Lamium,Complex_cultivation_patterns,,311,1.0,0.38569173087311487
554,580.5,5.142188499028828e-07,Viola,sinD,242,,1.0,0.3600385089343775
555,581.0,5.598209250626275e-07,Ajuga,Continuous_urban_fabric,,312,0.0,0.39196752738231805
