,median_rank,median_score,plant,features,ecological_rank,land_use_rank,sign,zscore
150,160.5,3.486110379432558e-06,Knautia,Discontinuous_urban_fabric,,44,0.0,1.1691506912434502
151,161.5,3.474206371634248e-06,Ajuga,Industrial_or_commercial_units,,45,0.0,1.1651583968433439
152,161.5,3.4779400614478726e-06,Heracleum,Industrial_or_commercial_units,,46,0.0,1.1664105792332766
153,161.5,3.534281559390659e-06,Erica,Industrial_or_commercial_units,,47,0.0,1.1853060512912275
154,162.0,3.4485337268976964e-06,Dipsacus,Sport_and_leisure_facilities,,48,1.0,1.1565484599587084
155,163.5,-3.3774615804189715e-06,Lavandula,Discontinuous_urban_fabric,,49,0.0,-1.1327127117638154
156,166.5,-3.3653159819723193e-06,Lamium,Temperature,106,,1.0,-1.1286393941479285
157,167.5,3.325246159241453e-06,Scabiosa,Temperature,107,,1.0,1.1152010184670584
158,168.0,-3.3600258299588206e-06,Stellaria,Temperature,108,,1.0,-1.1268652148448706
159,169.0,3.2929898243841527e-06,Digitalis,Temperature,109,,1.0,1.1043830832640054
160,169.0,-3.403491634806538e-06,Ranunculus,Temperature,110,,1.0,-1.1414425145434055
161,169.0,3.3466517101807175e-06,Malva,Temperature,111,,1.0,1.1223798831480907
162,169.5,3.427872229822444e-06,Globularia,Discontinuous_urban_fabric,,50,0.0,1.1496191315788113
163,170.5,3.3445305631642587e-06,Alliaria,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,51,0.0,1.1216685056440527
164,170.5,3.4093765650137773e-06,Foeniculum,Vineyards,,52,1.0,1.14341616697286
165,172.0,3.3539495827814335e-06,Chaerophyllum,Discontinuous_urban_fabric,,53,0.0,1.124827399682872
166,172.5,-3.343708591361991e-06,Crataegus,Y,112,,0.0,-1.1213928376943305
167,173.0,3.266425068356464e-06,Valeriana,Temperature,113,,1.0,1.0954739554705415
168,174.5,3.3160611732688465e-06,Philadelphus,Industrial_or_commercial_units,,54,0.0,1.1121206132216337
169,175.0,-3.299569896984165e-06,Malus,Y,114,,0.0,-1.1065898683601183
170,175.5,-3.169350621319124e-06,Phyteuma,Natural_grasslands,,55,0.0,-1.0629177124079634
171,175.5,3.251664940278216e-06,Dipsacus,Mixed_forest,,56,1.0,1.0905237926623474
172,176.5,3.2928249537797923e-06,Campanula,Temperature,115,,1.0,1.1043277899542494
173,177.5,-3.2216943773207183e-06,Syringa,Temperature,116,,1.0,-1.0804724458646544
174,178.0,3.23434644785024e-06,Lotus,Temperature,117,,1.0,1.0847156210356195
175,178.5,3.139830195057049e-06,Globularia,Coniferous_forest,,57,1.0,1.0530173297425918
176,180.0,-3.2172338417935345e-06,Pyrus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,58,0.0,-1.0789764983393866
177,180.5,3.2714611175971703e-06,Sambucus,Industrial_or_commercial_units,,59,0.0,1.0971629153169207
178,182.5,3.3461107976942504e-06,Heracleum,Discontinuous_urban_fabric,,60,0.0,1.122198475177997
179,184.0,3.167376364583018e-06,Caltha,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,61,0.0,1.062255598080968
180,184.0,3.0607656340174303e-06,Erica,Complex_cultivation_patterns,,62,1.0,1.0265011337157246
181,185.5,-3.154159256460552e-06,Wisteria,Discontinuous_urban_fabric,,63,0.0,-1.0578229240070804
182,186.0,3.2024054361293663e-06,Scabiosa,Mixed_forest,,64,1.0,1.0740034370058775
183,186.5,1.7062412127515593e-06,Digitalis,Digitalis,118,,0.6666666666666666,0.572228895873703
184,186.5,3.1333314432419774e-06,Chaerophyllum,Mixed_forest,,65,1.0,1.0508378175212814
185,187.0,3.1197757542845155e-06,Sambucus,Discontinuous_urban_fabric,,66,0.0,1.0462915922472906
186,188.0,-3.2246457246697022e-06,Sedum,Industrial_or_commercial_units,,67,0.0,-1.0814622509533063
187,188.0,3.2238572850818925e-06,Scabiosa,Industrial_or_commercial_units,,68,0.0,1.0811978288355988
188,188.5,3.0920717952839287e-06,Syringa,Industrial_or_commercial_units,,69,0.0,1.0370004054257798
189,189.5,-3.098653829350099e-06,Phyteuma,Sport_and_leisure_facilities,,70,1.0,-1.0392078483465925
190,189.5,3.329211522499095e-06,Allium,Allium,119,,0.9333333333333333,1.116530898100548
191,191.0,3.0201211247761457e-06,Erica,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,71,0.0,1.0128700231361354
192,192.0,-3.138744816216312e-06,Galium,Natural_grasslands,,72,0.0,-1.052653321927637
193,193.0,3.1113060893633082e-06,Iris,Industrial_or_commercial_units,,73,0.0,1.0434510870654548
194,193.0,3.0750835695607227e-06,Thymus,Vineyards,,74,1.0,1.031302996656262
195,195.5,-2.862584521007589e-06,Salvia,Discontinuous_urban_fabric,,75,0.0,-0.9600363463028352
196,197.5,-3.114855549449307e-06,Chaerophyllum,Y,120,,0.0,-1.044641483599532
197,200.0,3.003421335944096e-06,Campanula,Mixed_forest,,76,1.0,1.0072693485930109
198,200.0,-3.0205591241448027e-06,Philadelphus,Sport_and_leisure_facilities,,77,1.0,-1.0130169167249474
199,201.5,-2.790169928138475e-06,Cotoneaster,Cotoneaster,121,,0.13333333333333333,-0.9357503765273117
200,202.0,-3.1484024044251267e-06,Clematis,Transitional_woodland-shrub,,78,0.0,-1.0558922256630714
201,202.0,2.873064667056728e-06,Pyrus,Discontinuous_urban_fabric,,79,0.0,0.9635511145299036
202,202.5,2.996385062511226e-06,Plantago,Sport_and_leisure_facilities,,80,1.0,1.004909565610707
203,203.0,3.049401929874716e-06,Dianthus,Industrial_or_commercial_units,,81,0.0,1.0226900430996833
204,204.5,2.8960812863811807e-06,Malus,Industrial_or_commercial_units,,82,0.0,0.9712702896174267
205,206.0,-3.025551325259225e-06,Verbascum,Complex_cultivation_patterns,,83,1.0,-1.014691171050969
206,206.0,-2.7696708002965105e-06,Calystegia,Discontinuous_urban_fabric,,84,0.0,-0.928875502562414
207,206.5,2.9348647168763098e-06,Cistus,Pastures,,85,0.0,0.9842772428222627
208,207.0,2.8500360595050564e-06,Dianthus,Temperature,122,,1.0,0.9558279189029788
209,208.5,-2.9255102717055283e-06,Cistus,Y,123,,0.0,-0.9811400053721399
210,210.5,-2.7389042496677214e-06,Lotus,Lotus,124,,0.2,-0.9185572022162614
211,210.5,2.8463981969211744e-06,Scabiosa,Vineyards,,86,1.0,0.9546078744718881
212,211.0,-2.933199046083495e-06,Cardamine,Y,125,,0.0,-0.9837186201893441
213,215.5,-2.8993241002147924e-06,Leucanthemum,Y,126,,0.0,-0.9723578449792734
214,215.5,-2.744961245207981e-06,Sambucus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,87,0.0,-0.9205885608802133
215,216.5,-2.8896742895763007e-06,Globularia,Natural_grasslands,,88,0.0,-0.9691215496385052
216,218.0,2.909628122645324e-06,Angelica,Mixed_forest,,89,1.0,0.9758135459284799
217,218.0,2.827090456848317e-06,Ajuga,Discontinuous_urban_fabric,,90,0.0,0.9481325609575167
218,221.5,2.80164168889648e-06,Echium,Discontinuous_urban_fabric,,91,0.0,0.9395977065198247
219,222.5,-2.852070015990108e-06,Cistus,Temperature,127,,1.0,-0.9565100549720165
220,223.0,-2.6872785234951016e-06,Chelidonium,Complex_cultivation_patterns,,92,1.0,-0.9012432772766591
221,224.5,-2.7578534306956768e-06,Cistus,Sport_and_leisure_facilities,,93,1.0,-0.9249122643588827
222,224.5,-2.827044080007298e-06,Ajuga,Temperature,128,,1.0,-0.9481170073720493
223,227.5,2.7795956717497517e-06,Knautia,Mixed_forest,,94,1.0,0.9322040461416762
224,228.5,-2.771718522247221e-06,Brassica,Y,129,,0.0,-0.9295622552103716
225,229.0,-2.7029547191818368e-06,Euphorbia,Y,130,,0.0,-0.9065006653190301
226,229.0,2.742702720699299e-06,Caltha,Sport_and_leisure_facilities,,95,1.0,0.9198311105406903
227,230.0,2.823930459071329e-06,Rosa,Rosa,131,,1.0,0.9470727799456788
228,232.0,2.692321829940698e-06,Potentilla,Mixed_forest,,96,1.0,0.9029346710006816
229,232.5,2.751272233886413e-06,Pyrus,Industrial_or_commercial_units,,97,0.0,0.9227051022322457
230,233.5,2.6738646570485637e-06,Rubus,Discontinuous_urban_fabric,,98,0.0,0.8967446155817389
231,234.0,-2.6394942994654426e-06,Brassica,Mixed_forest,,99,1.0,-0.8852176921763097
232,234.0,-2.858553926471119e-06,Erica,Discontinuous_urban_fabric,,100,0.0,-0.9586845897961456
233,236.5,-2.6755926384835635e-06,Potentilla,Y,132,,0.0,-0.8973241355823405
234,237.0,-2.6927464894006703e-06,Foeniculum,Industrial_or_commercial_units,,101,0.0,-0.9030770907313072
235,237.5,2.5106787408423708e-06,Euphorbia,Vineyards,,102,1.0,0.8420163063866866
236,239.0,2.68470210544605e-06,Dianthus,Discontinuous_urban_fabric,,103,0.0,0.90037921371724
237,242.5,-2.646859237247783e-06,Pyrus,Y,133,,0.0,-0.8876877006275595
238,243.5,-2.629127657036995e-06,Myosotis,Y,134,,0.0,-0.8817409901095593
239,244.5,-2.6459555107802803e-06,Angelica,Y,135,,0.0,-0.8873846142908763
240,244.5,-2.3790686379220283e-06,Erica,Erica,136,,0.13333333333333333,-0.7978777031709772
241,245.5,-2.542001254734078e-06,Nerium,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,104,0.0,-0.8525210623416408
242,246.0,2.5972409624250285e-06,Ribes,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,105,0.0,0.87104702262448
243,252.0,2.6100450702135347e-06,Dipsacus,Discontinuous_urban_fabric,,106,0.0,0.8753411871351644
244,253.0,2.5621461838565705e-06,Ribes,Mixed_forest,,107,1.0,0.8592771472744554
245,254.0,-2.51034657314225e-06,Lonicera,Discontinuous_urban_fabric,,108,0.0,-0.8419049059851113
246,254.5,-2.5309092628083177e-06,Prunus,Y,137,,0.0,-0.8488010969315438
247,256.0,-2.5026182557859875e-06,Convolvulus,Y,138,,0.0,-0.8393130294821378
248,257.0,2.335188685383112e-06,Angelica,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,109,0.0,0.7831615091154825
249,257.5,2.4876597001870277e-06,Melilotus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,110,0.0,0.8342963192478009
250,258.0,-2.5776514238599828e-06,Heracleum,Y,139,,0.0,-0.8644772012299574
251,260.5,2.3543453528087782e-06,Valeriana,Coniferous_forest,,111,0.9666666666666667,0.7895861567958247
252,261.0,-2.3935132649683737e-06,Syringa,Sport_and_leisure_facilities,,112,1.0,-0.8027220551443468
253,263.0,2.4323457122416418e-06,Brassica,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,113,0.0,0.8157454473008529
254,264.5,2.4789167136208854e-06,Genista,Industrial_or_commercial_units,,114,0.0,0.8313641490997629
255,264.5,-2.4717133678033094e-06,Genista,Y,140,,0.0,-0.828948334387879
256,268.0,-2.4848861878068553e-06,Ranunculus,Y,141,,0.0,-0.8333661553793296
257,268.5,2.494736522140887e-06,Buddleja,Mixed_forest,,115,1.0,0.8366697011487229
258,269.0,-2.497068776512362e-06,Syringa,Y,142,,0.0,-0.8374518785653224
259,270.0,-2.4457824942602095e-06,Knautia,Natural_grasslands,,116,0.0,-0.8202517942822278
260,271.0,-2.4262589747421453e-06,Senecio,Industrial_or_commercial_units,,117,0.0,-0.8137041139578415
261,271.5,-2.476392849415448e-06,Wisteria,Temperature,143,,1.0,-0.8305177107317179
262,272.0,-2.471560072124769e-06,Viburnum,Y,144,,0.0,-0.8288969230069921
263,272.0,2.3973655369809807e-06,Lavandula,Vineyards,,118,1.0,0.8040140069175807
264,273.0,-2.304200837541115e-06,Syringa,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,119,0.0,-0.7727689914435334
265,273.5,2.317491291846458e-06,Digitalis,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,120,0.0,0.7772262639182393
266,275.0,2.3913468091619385e-06,Genista,Discontinuous_urban_fabric,,121,0.0,0.8019954822513639
267,276.0,2.3155504534663434e-06,Thymus,Discontinuous_urban_fabric,,122,0.0,0.7765753572380922
268,276.5,-2.4098478720820582e-06,Caltha,Y,145,,0.0,-0.8082002572434045
269,278.5,2.370168897858434e-06,Thymus,Mixed_forest,,123,1.0,0.7948929619795831
270,279.0,-2.3968114758521294e-06,Cotoneaster,Y,146,,0.0,-0.80382818923504
271,279.5,-2.311680655915388e-06,Ribes,Sport_and_leisure_facilities,,124,1.0,-0.7752775278554185
272,279.5,2.534858715149689e-06,Verbascum,Industrial_or_commercial_units,,125,0.0,0.8501256404578158
273,279.5,-2.4113636357037952e-06,Knautia,Y,147,,0.0,-0.8087086049126496
274,280.0,-2.341201831773497e-06,Stellaria,Y,148,,0.0,-0.7851781619157908
275,280.0,-2.3752101904992425e-06,Alliaria,Green_urban_areas,,126,0.03333333333333333,-0.7965836803258913
276,280.5,2.379029792349962e-06,Valeriana,Discontinuous_urban_fabric,,127,0.0,0.7978646753771066
277,282.5,-2.3386609624353857e-06,Buddleja,Buddleja,149,,0.16666666666666666,-0.784326020468825
278,283.5,-2.328629488355604e-06,Galium,Y,150,,0.0,-0.7809617251430768
