,median_rank,median_score,plant,features,ecological_rank,land_use_rank,sign,zscore
473,514.0,-5.825655459476413e-07,Lavandula,Natural_grasslands,,312,0.0,-0.4389476141644071
474,515.0,-5.790825096956414e-07,Syringa,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,313,0.0,0.4171603140568038
475,517.0,-5.968320121419973e-07,Angelica,Non-irrigated_arable_land,,314,0.03333333333333333,0.4282859090227902
476,517.0,5.981241394437894e-07,Syringa,Non-irrigated_arable_land,,315,0.03333333333333333,-0.4417466978370744
477,518.0,5.973431473741806e-07,Ligustrum,Industrial_or_commercial_units,,316,0.0,-0.05696046563635316
478,518.0,-4.7598486230191384e-07,Caltha,Water_courses,,317,0.2,-0.4769186497160787
479,518.5,6.09888804966794e-07,Crataegus,Green_urban_areas,,318,0.03333333333333333,-0.4246260110611908
480,519.5,6.011463431327453e-07,Euphorbia,Non-irrigated_arable_land,,319,0.1,-0.4091563640527592
481,520.0,5.76910042458951e-07,Syringa,Broad-leaved_forest,,320,0.13333333333333333,-0.433266580233474
482,523.5,5.715380536352716e-07,Leucanthemum,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,321,0.0,0.43892915737850374
483,523.5,5.664287731191293e-07,Potentilla,Continuous_urban_fabric,,322,0.26666666666666666,0.4201433493308966
484,525.0,5.082025416510571e-07,Alliaria,Road_and_rail_networks_and_associated_land,,323,0.4666666666666667,0.4333920907584548
485,525.0,-5.620840570727931e-07,Lonicera,Natural_grasslands,,324,0.0,0.4098142541854575
486,525.0,5.600485549629675e-07,Prunus,Prunus,161,,0.0,-0.39175614625855065
487,526.0,-5.712975949996763e-07,Chelidonium,Y,162,,0.0,0.38848411383594367
488,527.5,5.64894031504414e-07,Caltha,sinD,163,,0.13333333333333333,0.42118613708370806
489,527.5,-5.62360998461766e-07,Crataegus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,325,0.0,0.4145369383982581
490,529.5,-5.732978081406202e-07,Allium,Temperature,164,,1.0,0.4392971913326686
491,529.5,-5.21382935227241e-07,Caltha,Y,165,,0.0,-0.16552619156707085
492,530.5,-5.838362335370746e-07,Calystegia,Water_courses,,326,0.13333333333333333,-0.4076563571628011
493,531.0,4.765150235710532e-07,Senecio,Senecio,166,,0.0,-0.379315204002436
494,532.5,5.705664859107519e-07,Crataegus,Discontinuous_urban_fabric,,327,0.0,-0.36878093259408423
