,AUC0,AUC1,AUC3_0,AUC3_1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.8525210590830796,0.8639931123117427,0.6361359515450793,0.5954996032579523,1.0,0.0,0.935,1.0,1.0,0.29000000000000004,1.0,0.0,0.9149999999999999,1.0,0.0,0.9750000000000001,1.0,0.0,0.9299999999999999,1.0,1.0,0.29500000000000004
1,0.8699973154429573,0.8660499064939231,0.6765571303429843,0.649242085345098,1.0,0.0,1.0,1.0,1.0,0.625,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.64
2,0.8492744966467,0.8493891481343288,0.6336394655535297,0.6779493984602926,0.5,0.0,0.9249999999999999,0.5,1.0,0.315,0.5,0.0,0.815,0.5,0.0,0.925,0.5,0.0,0.855,0.5,1.0,0.315
3,0.8542088600709956,0.8484775525473344,0.6509006545954475,0.6639207569119576,1.0,0.0,1.0,1.0,1.0,0.43,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.43999999999999995
4,0.8477304769879276,0.8363079201734349,0.6337449894790648,0.6530673970911616,1.0,0.0,0.99,1.0,1.0,0.545,1.0,0.0,1.0,1.0,0.0,0.985,1.0,0.0,0.995,1.0,1.0,0.455
5,0.8664124164006612,0.8761091446617097,0.6346655361570381,0.6500120114709547,1.0,0.0,0.99,1.0,1.0,0.14500000000000002,1.0,0.0,0.985,1.0,0.0,0.99,1.0,0.0,0.995,1.0,1.0,0.145
6,0.859702148319945,0.8491275710422199,0.6459204392541331,0.6716964285714285,1.0,0.0,1.0,1.0,1.0,0.5599999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.55
7,0.8609873913664245,0.8236921061624911,0.662744899380707,0.6197702331961591,1.0,0.0,0.985,1.0,1.0,0.33,1.0,0.0,0.98,1.0,0.0,0.9750000000000001,1.0,0.0,0.995,1.0,1.0,0.32499999999999996
8,0.8645528130558506,0.8578343723507913,0.653253030240986,0.6648965657111953,1.0,0.0,0.9600000000000001,1.0,1.0,0.35,1.0,0.0,0.935,1.0,0.0,0.915,1.0,0.0,0.975,1.0,1.0,0.29000000000000004
9,0.8456945770448163,0.8245072599814744,0.658591109382896,0.629357224793323,0.5,0.0,0.7949999999999999,1.0,1.0,0.26,1.0,0.0,0.8750000000000001,0.5,0.0,0.835,1.0,0.0,0.895,0.5,1.0,0.24
10,0.8522968992925145,0.8438408944012578,0.6292144742557386,0.6135736017527778,1.0,0.0,0.99,1.0,1.0,0.31999999999999995,1.0,0.0,0.99,1.0,0.0,0.99,1.0,0.0,0.99,1.0,1.0,0.305
11,0.875455801162265,0.8652052214815769,0.6493116495260504,0.6552761343877347,1.0,0.0,1.0,1.0,1.0,0.475,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.515
12,0.8536029172573605,0.8513288701651802,0.6397982689063096,0.63485692296842,1.0,0.0,1.0,1.0,1.0,0.505,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.56
13,0.8496388861277643,0.833567822860759,0.6222287915434919,0.6318755060013801,1.0,0.0,0.935,1.0,1.0,0.22,1.0,0.0,0.985,1.0,0.0,0.9400000000000001,1.0,0.0,0.9500000000000001,1.0,1.0,0.215
