,AUC0,AUC1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.49513546694388755,0.6747883468230984,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,0.5,0.0,0.9166666666666667,0.5,0.0,0.9166666666666667,0.5,0.0,1.0,1.0,1.0,1.0
1,0.5005081013842368,0.7031505906067675,0.5,0.0,0.9166666666666667,1.0,1.0,0.6666666666666667,0.5,0.5,0.8333333333333334,0.5,0.0,1.0,0.5,0.5,0.75,1.0,1.0,0.6666666666666667
2,0.5017141064601509,0.7032916772865405,1.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.0,0.75,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666667
3,0.49888807989041084,0.7052504038955087,1.0,0.5,0.75,1.0,1.0,0.6666666666666667,0.5,0.5,0.33333333333333337,1.0,0.5,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.6666666666666667
4,0.5018714352158345,0.7192465926356422,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5,0.49843809703231257,0.6965638949424481,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9166666666666667,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
6,0.5012158486079618,0.6864275872385991,1.0,0.0,0.9166666666666667,1.0,1.0,0.6666666666666667,1.0,0.0,0.41666666666666663,1.0,0.0,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,0.6666666666666667
7,0.5043068907625384,0.7156707353312021,1.0,0.0,0.7500000000000001,1.0,1.0,1.0,1.0,0.0,0.6666666666666667,1.0,0.0,0.7500000000000001,1.0,0.0,0.5833333333333334,1.0,1.0,1.0
8,0.5075465961742702,0.6994853315904749,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9166666666666667,1.0,0.0,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,1.0
9,0.5011052458451111,0.7031179908450453,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
