,AUC0,AUC1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.5122910245778002,0.7602059860354081,0.5,0.5,0.43333333333333335,0.3333333333333333,1.0,0.495,0.16666666666666666,0.0,0.7291666666666666,0.3333333333333333,0.0,0.7791666666666666,0.3333333333333333,0.0,0.9766666666666666,0.3333333333333333,1.0,0.4783333333333334
1,0.49922046879847237,0.7489143956782381,0.6666666666666666,0.5,0.3908333333333333,0.6666666666666666,0.6666666666666666,0.6008333333333332,0.6666666666666666,0.3333333333333333,0.8216666666666667,0.6666666666666666,0.3333333333333333,0.8683333333333333,0.6666666666666666,0.3333333333333333,0.9708333333333333,0.6666666666666666,0.6666666666666666,0.5908333333333333
2,0.4941962075695768,0.7493088952061872,0.5,0.3333333333333333,0.5633333333333332,0.6666666666666666,0.6666666666666666,0.5775,0.6666666666666666,0.5,0.7508333333333334,0.6666666666666666,0.3333333333333333,0.8225,0.6666666666666666,0.3333333333333333,0.935,0.6666666666666666,0.6666666666666666,0.5791666666666667
3,0.48702977681356474,0.7450600803039709,0.5,0.6666666666666666,0.42833333333333334,0.5,0.8333333333333334,0.5991666666666666,0.5,0.16666666666666666,0.7516666666666667,0.5,0.16666666666666666,0.8725,0.5,0.16666666666666666,0.9825,0.5,0.8333333333333334,0.6016666666666667
4,0.49020487193074336,0.7523724014289057,0.6666666666666666,0.6666666666666666,0.5383333333333333,0.8333333333333334,0.5,0.6033333333333333,0.8333333333333334,0.5,0.8858333333333333,0.8333333333333334,0.5,0.9141666666666667,0.8333333333333334,0.5,0.9691666666666667,0.8333333333333334,0.5,0.6058333333333333
5,0.494382300475953,0.7314509053967388,0.3333333333333333,0.5,0.5083333333333333,0.6666666666666666,0.6666666666666666,0.5516666666666666,0.6666666666666666,0.5,0.8324999999999999,0.6666666666666666,0.5,0.845,0.6666666666666666,0.6666666666666666,0.9641666666666667,0.6666666666666666,0.6666666666666666,0.4975
6,0.4951201050900751,0.7516786055324595,0.5,0.5,0.5191666666666667,0.5,0.8333333333333334,0.56,0.5,0.3333333333333333,0.7641666666666667,0.5,0.16666666666666666,0.8666666666666667,0.5,0.16666666666666666,0.8966666666666666,0.5,0.8333333333333334,0.5791666666666666
7,0.49094200525257836,0.7470240421182036,0.6666666666666666,0.5,0.36750000000000005,0.8333333333333334,0.5,0.5541666666666667,0.8333333333333334,0.3333333333333333,0.86,0.8333333333333334,0.5,0.8941666666666667,0.8333333333333334,0.5,0.9958333333333333,0.8333333333333334,0.5,0.5466666666666666
8,0.49901663949781316,0.7503898065501635,0.3333333333333333,0.5,0.5266666666666666,0.5,0.8333333333333334,0.38,0.5,0.16666666666666666,0.8775,0.5,0.16666666666666666,0.9166666666666667,0.5,0.16666666666666666,0.9575,0.5,0.8333333333333334,0.3866666666666667
9,0.5054235943356935,0.7618198875468555,0.8333333333333334,0.16666666666666666,0.5399999999999999,0.6666666666666666,0.6666666666666666,0.5058333333333334,0.6666666666666666,0.3333333333333333,0.8450000000000001,0.6666666666666666,0.3333333333333333,0.9199999999999999,0.6666666666666666,0.3333333333333333,0.9941666666666666,0.6666666666666666,0.6666666666666666,0.5116666666666666
10,0.4940649051743116,0.7326807711459108,0.8333333333333334,0.3333333333333333,0.4716666666666667,0.8333333333333334,0.5,0.5533333333333332,0.6666666666666666,0.3333333333333333,0.7899999999999999,0.6666666666666666,0.3333333333333333,0.7933333333333332,0.6666666666666666,0.3333333333333333,0.8983333333333333,0.8333333333333334,0.5,0.5616666666666666
11,0.5016011322404053,0.7318932420559657,0.3333333333333333,0.8333333333333334,0.4683333333333333,0.6666666666666666,0.6666666666666666,0.5208333333333333,0.6666666666666666,0.3333333333333333,0.7733333333333333,0.5,0.3333333333333333,0.7916666666666666,0.6666666666666666,0.3333333333333333,0.9416666666666667,0.6666666666666666,0.6666666666666666,0.49916666666666665
12,0.4993559690734345,0.7499643688378943,0.5,0.5,0.5658333333333334,0.5,0.8333333333333334,0.39166666666666666,0.5,0.16666666666666666,0.6841666666666667,0.5,0.16666666666666666,0.7408333333333333,0.5,0.16666666666666666,0.9408333333333333,0.5,0.8333333333333334,0.38249999999999995
13,0.4951868,0.75514196,0.8333333333333334,0.5,0.6041666666666666,0.6666666666666666,0.6666666666666666,0.40750000000000003,0.6666666666666666,0.3333333333333333,0.765,0.6666666666666666,0.3333333333333333,0.7641666666666667,0.6666666666666666,0.3333333333333333,0.9108333333333334,0.6666666666666666,0.6666666666666666,0.4008333333333334
14,0.4986621270766745,0.7689454973696812,0.6666666666666666,0.5,0.29750000000000004,1.0,0.3333333333333333,0.3175,0.8333333333333334,0.6666666666666666,0.58,0.8333333333333334,0.6666666666666666,0.5616666666666666,1.0,0.6666666666666666,0.7875000000000001,1.0,0.3333333333333333,0.2925
15,0.4975721649076169,0.7411295779900564,0.8333333333333334,0.5,0.5091666666666665,0.6666666666666666,0.6666666666666666,0.6275000000000001,0.6666666666666666,0.3333333333333333,0.8691666666666669,0.6666666666666666,0.3333333333333333,0.8975,0.6666666666666666,0.3333333333333333,0.9908333333333332,0.6666666666666666,0.6666666666666666,0.6333333333333334
16,0.49549147073863853,0.7479057140572708,0.5,0.8333333333333334,0.40750000000000003,0.5,0.8333333333333334,0.3683333333333333,0.5,0.5,0.7466666666666666,0.5,0.3333333333333333,0.7141666666666666,0.5,0.5,0.9058333333333333,0.5,0.8333333333333334,0.36416666666666675
17,0.4954036414010051,0.7627821879687983,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3883333333333333,0.5,0.16666666666666666,0.7491666666666666,0.5,0.16666666666666666,0.7933333333333332,0.5,0.16666666666666666,0.9199999999999999,0.6666666666666666,0.6666666666666666,0.3791666666666666
18,0.5012724250915975,0.7521650020355006,0.5,0.3333333333333333,0.5266666666666666,0.5,0.8333333333333334,0.55,0.5,0.3333333333333333,0.815,0.5,0.3333333333333333,0.8083333333333333,0.5,0.16666666666666666,0.9525000000000001,0.5,0.8333333333333334,0.545
19,0.48924892256775954,0.7400803183729486,0.5,0.3333333333333333,0.5708333333333333,0.6666666666666666,0.6666666666666666,0.84,0.6666666666666666,0.3333333333333333,0.9775,0.6666666666666666,0.3333333333333333,0.99,0.6666666666666666,0.3333333333333333,0.9991666666666666,0.6666666666666666,0.6666666666666666,0.8466666666666666
20,0.5020654157021747,0.7418403105809438,0.3333333333333333,0.16666666666666666,0.6375000000000001,0.8333333333333334,0.5,0.39166666666666666,0.5,0.8333333333333334,0.7091666666666667,0.6666666666666666,0.6666666666666666,0.8325,0.5,0.8333333333333334,0.7891666666666667,0.8333333333333334,0.5,0.41083333333333333
21,0.5042807693414644,0.7378184561796324,0.3333333333333333,0.3333333333333333,0.6041666666666666,0.5,0.8333333333333334,0.43499999999999994,0.5,0.16666666666666666,0.735,0.5,0.16666666666666666,0.8275,0.5,0.16666666666666666,0.8900000000000001,0.5,0.8333333333333334,0.4375
22,0.4963071373717576,0.7477198105039395,0.6666666666666666,0.5,0.44666666666666666,0.6666666666666666,0.6666666666666666,0.38083333333333336,0.6666666666666666,0.3333333333333333,0.6416666666666667,0.6666666666666666,0.3333333333333333,0.7491666666666666,0.6666666666666666,0.3333333333333333,0.9066666666666666,0.6666666666666666,0.6666666666666666,0.3491666666666666
23,0.49556595229284384,0.7395268446106709,0.5,0.6666666666666666,0.7241666666666667,0.5,0.8333333333333334,0.6625,0.5,0.16666666666666666,0.8958333333333334,0.5,0.16666666666666666,0.9191666666666667,0.5,0.16666666666666666,0.9808333333333333,0.5,0.8333333333333334,0.6691666666666667
24,0.5025223196197448,0.7386755108256111,0.6666666666666666,0.3333333333333333,0.5525,1.0,0.3333333333333333,0.5441666666666666,1.0,0.6666666666666666,0.8175,1.0,0.6666666666666666,0.8383333333333333,1.0,0.6666666666666666,0.9583333333333333,1.0,0.3333333333333333,0.5391666666666667
25,0.5002360708358149,0.7507253333632575,0.3333333333333333,0.3333333333333333,0.55,0.6666666666666666,0.6666666666666666,0.5566666666666666,0.6666666666666666,0.5,0.7158333333333333,0.6666666666666666,0.3333333333333333,0.8975,0.6666666666666666,0.3333333333333333,0.9208333333333334,0.6666666666666666,0.6666666666666666,0.5675
26,0.4953334825637383,0.7402011466834832,0.3333333333333333,0.5,0.33583333333333343,0.6666666666666666,0.6666666666666666,0.5775,0.6666666666666666,0.3333333333333333,0.855,0.6666666666666666,0.3333333333333333,0.9233333333333333,0.6666666666666666,0.3333333333333333,0.9675,0.6666666666666666,0.6666666666666666,0.5800000000000001
27,0.4875547910457372,0.7469359151050993,0.6666666666666666,0.6666666666666666,0.61,0.3333333333333333,1.0,0.6641666666666667,0.3333333333333333,0.0,0.8983333333333334,0.3333333333333333,0.0,0.9383333333333334,0.3333333333333333,0.0,0.9974999999999999,0.3333333333333333,1.0,0.6491666666666667
28,0.4925459069640574,0.7477951281927756,0.5,0.16666666666666666,0.4425,0.6666666666666666,0.6666666666666666,0.5241666666666667,0.6666666666666666,0.3333333333333333,0.6583333333333333,0.6666666666666666,0.3333333333333333,0.8033333333333333,0.6666666666666666,0.3333333333333333,0.9483333333333334,0.6666666666666666,0.6666666666666666,0.52
