,AUC0,AUC1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.497277796626532,0.7486035740611486,0.7,0.5,0.5589285714285714,0.6,1.0,0.3321428571428572,0.5,0.2,0.5249999999999999,0.7,0.2,0.6142857142857142,0.6,0.1,0.6803571428571429,0.8,0.8,0.33571428571428574
1,0.5006035460823475,0.7525244648142021,0.5,0.7,0.46071428571428574,0.8,0.8,0.3857142857142857,0.8,0.6,0.5732142857142858,0.8,0.4,0.7339285714285715,0.8,0.6,0.8625,0.8,0.8,0.35178571428571426
2,0.4934669980255696,0.7255270085756038,0.4,0.3,0.6178571428571429,1.0,0.6,0.3660714285714286,0.8,0.7,0.5660714285714286,0.9,0.6,0.5464285714285715,1.0,0.8,0.8089285714285713,1.0,0.6,0.35357142857142865
3,0.49533147266387423,0.7402988305071188,0.7,0.5,0.5732142857142857,0.8,0.8,0.4910714285714286,0.6,0.4,0.6767857142857143,0.7,0.2,0.6571428571428573,0.6,0.2,0.8107142857142856,0.8,0.8,0.47678571428571426
4,0.499370144400028,0.7564159668504724,0.5,0.6,0.5535714285714286,1.0,0.6,0.5285714285714286,0.9,0.9,0.7196428571428571,0.7,0.3,0.6607142857142857,0.9,0.8,0.8196428571428571,0.8,0.8,0.45357142857142857
5,0.502796580944644,0.7498721394993807,0.8,0.6,0.4089285714285714,1.0,0.6,0.25535714285714284,0.4,0.6,0.5517857142857143,0.4,0.5,0.5803571428571429,0.4,0.4,0.8642857142857142,1.0,0.6,0.2982142857142857
6,0.48647000040404775,0.751452317452533,0.3,0.8,0.4535714285714286,0.8,0.8,0.075,0.4,0.6,0.3160714285714286,0.6,0.6,0.34285714285714286,0.6,0.6,0.8339285714285714,0.8,0.8,0.07678571428571429
7,0.4965522695581108,0.7485997379066366,0.4,0.2,0.4035714285714286,0.8,0.8,0.11250000000000002,0.5,0.5,0.4196428571428572,0.4,0.5,0.4142857142857143,0.4,0.6,0.6053571428571429,0.8,0.8,0.11964285714285713
8,0.48706268426466404,0.7342123563035612,0.5,0.5,0.4321428571428571,0.8,0.8,0.5696428571428572,0.2,0.7,0.7285714285714285,0.5,0.4,0.725,0.2,0.6,0.8553571428571428,0.6,0.8,0.5607142857142857
9,0.4935368352925068,0.7182996735098279,0.6,0.4,0.6,0.8,0.8,0.5,0.5,0.5,0.6571428571428571,0.6,0.4,0.6857142857142857,0.4,0.5,0.7892857142857143,0.8,0.8,0.5553571428571429
10,0.5012155409133093,0.7419166928785363,0.5,0.3,0.5464285714285715,0.4,0.8,0.4035714285714286,0.4,0.5,0.7589285714285714,0.4,0.5,0.7053571428571429,0.4,0.4,0.8625,0.4,0.8,0.3464285714285714
11,0.49466559272582217,0.7420975861132582,0.5,0.3,0.4571428571428572,0.8,0.8,0.4910714285714286,0.8,0.2,0.6875,0.8,0.3,0.7928571428571428,0.8,0.2,0.9392857142857143,0.8,0.8,0.41428571428571426
12,0.5013042163513044,0.7200650979904476,0.5,0.3,0.4857142857142857,0.8,0.8,0.20000000000000004,0.4,0.7,0.5,0.4,0.6,0.6035714285714286,0.4,0.8,0.65,0.6,0.8,0.29464285714285715
13,0.49903123432440055,0.7313205819019096,0.6,0.3,0.5732142857142857,0.8,0.8,0.45178571428571423,0.7,0.4,0.5767857142857142,0.7,0.4,0.6982142857142857,0.8,0.6,0.6571428571428571,0.8,0.8,0.4089285714285714
14,0.49922707568886265,0.7224718401919905,0.7,0.5,0.4464285714285714,0.8,0.8,0.4125,0.4,0.4,0.5107142857142858,0.5,0.2,0.5625,0.4,0.2,0.8053571428571429,0.8,0.8,0.43392857142857144
15,0.4819186758089836,0.740883512910186,0.6,0.5,0.5607142857142857,0.8,0.8,0.5982142857142857,0.7,0.3,0.6678571428571428,0.6,0.3,0.7053571428571428,0.7,0.2,0.7928571428571427,0.8,0.8,0.6
16,0.4973284328793358,0.7394545772655945,0.3,0.3,0.40535714285714286,0.6,1.0,0.6428571428571428,0.3,0.3,0.6,0.3,0.2,0.7446428571428572,0.2,0.4,0.9410714285714286,0.6,1.0,0.7785714285714286
17,0.4995203820244153,0.7293529381943898,0.5,0.9,0.4714285714285714,0.8,0.8,0.5017857142857143,0.4,0.7,0.725,0.7,0.6,0.5839285714285715,0.4,0.7,0.8178571428571428,0.8,0.8,0.475
18,0.48786858716709025,0.7329883948073193,0.5,0.5,0.3946428571428572,0.6,1.0,0.29642857142857143,0.6,0.3,0.5392857142857143,0.6,0.3,0.6,0.6,0.4,0.9357142857142856,0.6,1.0,0.3375
19,0.5011303213387835,0.7360980399675483,0.5,0.2,0.5410714285714286,0.6,1.0,0.23392857142857146,0.8,0.7,0.3303571428571429,0.7,0.4,0.32678571428571435,0.1,0.8,0.5357142857142857,0.6,1.0,0.23750000000000002
20,0.5080491417119697,0.7273040494074292,0.6,0.6,0.5482142857142858,0.8,0.8,0.28571428571428575,0.5,0.3,0.5142857142857143,0.8,0.2,0.5892857142857143,0.8,0.2,0.8589285714285715,0.8,0.8,0.26428571428571435
21,0.5187915486528438,0.7798607108616826,0.6,0.4,0.4517857142857143,0.8,0.8,0.6107142857142858,0.7,0.5,0.7839285714285714,0.8,0.2,0.7428571428571429,0.8,0.6,0.9428571428571428,0.8,0.8,0.6392857142857143
22,0.5019353872900326,0.760381436745073,0.3,0.6,0.5857142857142857,0.8,0.8,0.5803571428571428,0.4,0.5,0.7535714285714286,0.7,0.4,0.6517857142857143,0.4,0.8,0.8607142857142857,0.8,0.8,0.6357142857142857
23,0.5070149982697177,0.7440623588227215,0.7,0.4,0.5464285714285715,0.4,1.0,0.2446428571428571,0.4,0.7,0.6803571428571429,0.4,0.5,0.5857142857142857,0.2,0.6,0.8875,0.6,1.0,0.3178571428571429
24,0.49956959121654737,0.7136313106558181,0.5,0.2,0.5696428571428571,1.0,0.6,0.33571428571428574,0.6,0.4,0.4892857142857143,0.7,0.4,0.5535714285714286,0.6,0.4,0.7732142857142856,1.0,0.6,0.34285714285714286
25,0.52096014885922,0.7551408834472529,0.6,0.4,0.47500000000000003,0.6,1.0,0.40178571428571425,0.2,0.2,0.5142857142857142,0.6,0.3,0.5803571428571428,0.2,0.2,0.8321428571428571,0.6,1.0,0.4017857142857143
26,0.4935748507270665,0.7265481484090436,0.3,0.6,0.5517857142857143,1.0,0.6,0.2910714285714286,0.4,0.5,0.5,0.5,0.4,0.5285714285714286,0.5,0.7,0.7267857142857143,1.0,0.6,0.25892857142857145
27,0.5136395285795714,0.7422723876553585,0.7,0.6,0.5607142857142857,1.0,0.6,0.14285714285714285,0.8,1.0,0.45892857142857146,0.6,0.8,0.5,0.7,1.0,0.7785714285714286,0.6,0.6,0.11785714285714284
