,AUC0,AUC1,AUC3_0,AUC3_1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.8489545765261589,0.8145550520248425,0.6378173200768992,0.6374881455850313,0.5,0.6,0.39387254901960783,0.6,0.8,0.5208333333333334,0.6,0.2,0.9075980392156863,0.6,0.2,0.9061274509803923,0.6,0.2,0.9504901960784313,0.6,0.8,0.528921568627451
1,0.8370195892365347,0.8393375044151551,0.6748306122448979,0.6576081917926926,0.5,0.5,0.5865196078431372,0.6,0.8,0.2338235294117647,0.6,0.2,0.7816176470588235,0.6,0.2,0.8196078431372549,0.6,0.2,0.808578431372549,0.6,0.8,0.25784313725490193
2,0.8313443973968804,0.8540018341285738,0.7031441714557974,0.7773257156048016,0.6,0.3,0.4801470588235294,0.6,1.0,0.41691176470588237,0.6,0.0,0.8066176470588236,0.6,0.0,0.800735294117647,0.6,0.0,0.8654411764705883,0.6,1.0,0.4127450980392157
3,0.8523533201840895,0.8494456278763971,0.634235937389139,0.6940051903114187,0.3,0.5,0.47205882352941175,0.8,0.8,0.5497549019607844,0.8,0.2,0.8973039215686274,0.8,0.2,0.8943627450980393,0.8,0.2,0.9218137254901961,0.8,0.8,0.5747549019607843
4,0.8506154762775668,0.847404248225781,0.6750770057676804,0.6897033643389329,0.6,0.5,0.5262254901960784,0.8,0.8,0.4723039215686275,0.8,0.2,0.9504901960784313,0.8,0.2,0.9551470588235293,0.8,0.2,0.9818627450980393,0.8,0.8,0.4803921568627451
5,0.8530156171423454,0.8485222614889675,0.7117599718324028,0.6878900626212209,0.6,0.6,0.4448529411764706,0.8,0.8,0.4357843137254902,0.8,0.2,0.961764705882353,0.8,0.2,0.9463235294117648,0.8,0.2,0.9718137254901961,0.8,0.8,0.4544117647058824
6,0.8279225596069081,0.8273498941459051,0.6677780898778994,0.6735761958435177,0.6,0.5,0.495343137254902,0.8,0.9,0.44534313725490193,0.8,0.1,0.7897058823529411,0.6,0.0,0.8713235294117647,0.8,0.1,0.8107843137254902,0.6,1.0,0.48553921568627445
7,0.8273129096174363,0.8336654684228006,0.6717585898610391,0.6633979501078817,0.7,0.8,0.34852941176470587,0.2,1.0,0.32745098039215687,0.2,0.0,0.8044117647058824,0.6,0.0,0.8056372549019608,0.2,0.0,0.8678921568627451,0.6,1.0,0.34509803921568627
8,0.8328990163850848,0.837185281142173,0.6421607367438842,0.6537409884597462,0.6,0.4,0.4022058823529412,0.8,0.8,0.4884803921568628,0.8,0.2,0.8933823529411764,0.8,0.2,0.9122549019607844,0.8,0.2,0.9188725490196079,0.8,0.8,0.5254901960784314
9,0.8329704449998712,0.8518249632817129,0.6319331018631718,0.6887915841273631,0.5,0.7,0.4428921568627451,1.0,0.3,0.3700980392156863,1.0,0.7,0.8061274509803921,1.0,0.7,0.7794117647058825,1.0,0.7,0.8583333333333333,1.0,0.3,0.36740196078431375
10,0.8240958357004545,0.8376972454547709,0.5782858196089362,0.6972572186057001,0.7,0.3,0.38676470588235295,0.8,0.6,0.5583333333333333,0.8,0.4,0.9424019607843137,0.8,0.2,0.9178921568627451,0.8,0.4,0.9627450980392156,0.8,0.8,0.6063725490196079
11,0.840445025678594,0.8273636802423632,0.6675895078498099,0.6635366356944403,0.5,0.7,0.49093137254901964,0.6,1.0,0.5316176470588236,0.6,0.0,0.8772058823529412,0.6,0.2,0.8982843137254901,0.6,0.0,0.9210784313725491,0.6,0.8,0.5850490196078432
12,0.847241160250865,0.8410877351859861,0.6617064804206338,0.6722114682249816,0.5,0.4,0.5120098039215686,0.6,1.0,0.5311274509803922,0.6,0.0,0.9549019607843138,0.6,0.0,0.9438725490196078,0.6,0.0,0.9737745098039216,0.6,1.0,0.5575980392156863
13,0.8446556712079742,0.8590983181221575,0.6698624841022083,0.6727533440188602,0.6,0.3,0.4593137254901961,0.8,0.8,0.4588235294117647,0.8,0.2,0.870343137254902,0.8,0.2,0.8372549019607843,0.8,0.2,0.9286764705882353,0.8,0.8,0.4860294117647059
