,AUC0,AUC1,AUC3_0,AUC3_1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.8298243987000751,0.810742417809649,0.6548443689475846,0.676576932425863,0.7,0.3,0.5068181818181818,0.8,0.8,0.5488636363636364,0.8,0.2,0.8488636363636365,0.8,0.2,0.8522727272727273,0.8,0.2,0.8761363636363637,0.8,0.8,0.5647727272727273
1,0.8292794814275847,0.8232974524377866,0.6490741089239339,0.701452420995166,0.1,0.5,0.6295454545454545,1.0,0.6,0.3306818181818182,1.0,0.4,0.6625,1.0,0.4,0.6329545454545454,1.0,0.4,0.7477272727272728,1.0,0.6,0.32613636363636367
2,0.8383254061928893,0.8161903416828915,0.6652660034602076,0.6293767255907347,0.3,0.6,0.5022727272727273,0.8,0.4,0.5840909090909091,0.8,0.6,0.8409090909090908,0.8,0.6,0.8374999999999999,0.8,0.6,0.8352272727272727,0.8,0.4,0.5886363636363636
3,0.8228242316443815,0.7944253583498051,0.5988633619128124,0.6335435956790123,0.3,0.7,0.5704545454545454,0.8,0.8,0.5681818181818181,0.8,0.2,0.7647727272727273,0.8,0.2,0.7920454545454546,0.8,0.2,0.825,0.8,0.8,0.5397727272727273
4,0.8413520626484007,0.848323388632062,0.7067175139787163,0.6872169466764061,0.4,0.8,0.40795454545454546,0.8,0.6,0.37386363636363634,0.8,0.4,0.8181818181818181,0.8,0.4,0.7920454545454545,0.8,0.4,0.8704545454545454,0.8,0.6,0.3715909090909091
5,0.8379461673690485,0.8139568352112942,0.6769599285855981,0.6852833879407305,0.6,0.2,0.6306818181818181,0.8,0.6,0.06931818181818183,0.8,0.4,0.5397727272727273,1.0,0.6,0.4920454545454545,0.8,0.4,0.5659090909090909,1.0,0.4,0.09886363636363635
6,0.8155789473242032,0.8368180496874267,0.6441430664062501,0.7065689718934911,0.5,0.5,0.4363636363636364,0.8,0.8,0.4647727272727273,0.8,0.2,0.7920454545454545,0.8,0.2,0.7488636363636364,0.8,0.2,0.8443181818181817,0.8,0.8,0.48750000000000004
7,0.8072119610534473,0.8468743862140232,0.579576743149922,0.6710804755446358,0.2,0.7,0.49886363636363634,0.8,0.8,0.5056818181818182,0.8,0.2,0.7704545454545455,0.8,0.2,0.7522727272727272,0.8,0.2,0.8204545454545453,0.8,0.8,0.47045454545454546
8,0.8356285828245765,0.8303152639079203,0.6219788051274932,0.5993124864476675,0.6,0.5,0.4545454545454546,0.7,0.8,0.2693181818181818,0.7,0.2,0.6204545454545454,0.8,0.2,0.696590909090909,0.7,0.2,0.6556818181818183,0.8,0.8,0.3340909090909091
9,0.8205701931988716,0.8358142271759239,0.6346021766694845,0.6606250343274565,0.4,0.7,0.3772727272727273,0.4,1.0,0.5011363636363637,0.4,0.0,0.8761363636363636,0.4,0.0,0.7897727272727273,0.4,0.0,0.8624999999999999,0.4,1.0,0.4477272727272727
10,0.8339241534002314,0.8329425314999245,0.6830714393877622,0.6795868014268728,0.6,0.6,0.6045454545454545,0.6,1.0,0.6590909090909091,0.6,0.0,0.9056818181818183,0.6,0.0,0.8488636363636364,0.6,0.0,0.9295454545454545,0.6,1.0,0.5977272727272727
11,0.8222392095761204,0.8187968347901008,0.6682802466408884,0.6723510436631371,0.3,0.5,0.6170454545454545,1.0,0.8,0.4818181818181818,1.0,0.3,0.7738636363636364,0.8,0.2,0.8454545454545455,1.0,0.3,0.7977272727272728,0.8,0.8,0.5
12,0.8187401723428359,0.8585997383854796,0.6130868881828015,0.7103414621336788,0.5,0.5,0.4113636363636364,0.6,1.0,0.3704545454545454,0.6,0.0,0.6454545454545455,0.6,0.0,0.7193181818181817,0.6,0.0,0.7068181818181818,0.6,1.0,0.4943181818181818
13,0.8136719957686247,0.8341897050665705,0.6843944099378882,0.6707136,0.5,0.4,0.4965909090909091,0.4,0.7,0.23977272727272725,0.4,0.3,0.6170454545454546,0.5,0.2,0.5340909090909092,0.4,0.3,0.6977272727272728,0.4,0.8,0.23295454545454544
14,0.8233442861321411,0.847671172804628,0.6902226970472841,0.7207833480974332,0.4,0.6,0.5511363636363636,0.7,1.0,0.09318181818181817,0.7,0.0,0.6090909090909091,0.7,0.0,0.5761363636363637,0.7,0.0,0.6284090909090909,0.7,1.0,0.08295454545454546
15,0.8289580336370257,0.8020217734917505,0.6642589627725374,0.655504991009982,0.5,0.5,0.4022727272727273,1.0,0.6,0.5590909090909091,1.0,0.4,0.7886363636363636,1.0,0.4,0.7954545454545454,1.0,0.4,0.8420454545454545,1.0,0.6,0.5863636363636363
16,0.8192713889565171,0.8278585073494283,0.6936505479230964,0.6981097712195424,0.6,0.8,0.55,1.0,0.6,0.2943181818181818,1.0,0.4,0.7431818181818182,1.0,0.4,0.725,1.0,0.4,0.7522727272727272,1.0,0.6,0.3363636363636364
