,AUC0,AUC1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.5114546102603332,0.6933365279068338,0.6,0.6,0.5761363636363637,0.6,0.8,0.3829545454545455,0.3,0.3,0.45,0.6,0.2,0.49318181818181817,0.3,0.2,0.6875,0.8,0.6,0.375
1,0.496993978760107,0.6835180899755428,0.6,0.6,0.3488636363636364,0.8,0.8,0.36818181818181817,0.7,0.4,0.47159090909090906,0.7,0.1,0.48863636363636365,0.8,0.2,0.7272727272727273,0.8,0.8,0.36363636363636365
2,0.4929953450626751,0.6552128522221363,0.5,0.5,0.4863636363636364,0.8,0.6,0.22840909090909092,0.6,0.4,0.48863636363636365,0.8,0.4,0.4772727272727273,0.6,0.4,0.7443181818181819,0.6,1.0,0.23977272727272728
3,0.5014870677842299,0.6859966923620853,0.4,0.7,0.5772727272727272,0.8,0.9,0.3568181818181818,0.3,0.7,0.6647727272727273,0.4,0.4,0.6125,0.4,0.8,0.8352272727272727,0.6,1.0,0.4488636363636364
4,0.4981986201859015,0.6837380988906168,0.3,0.4,0.46590909090909094,0.4,0.8,0.6386363636363636,0.3,0.6,0.5693181818181818,0.6,0.2,0.6352272727272728,0.5,0.4,0.5965909090909091,0.4,0.8,0.6818181818181819
5,0.4949213499544894,0.6945120403451904,0.5,0.6,0.3079545454545454,0.8,0.8,0.4011363636363636,0.0,0.2,0.5215909090909091,0.4,0.1,0.5102272727272728,0.0,0.2,0.6761363636363636,0.8,0.8,0.4011363636363636
6,0.5053766811136535,0.676385235112855,0.5,0.4,0.46931818181818186,0.8,0.6,0.3693181818181818,0.5,0.4,0.5829545454545455,0.7,0.6,0.5727272727272728,0.4,0.4,0.740909090909091,0.8,0.6,0.3681818181818182
7,0.49209104842669094,0.714343371008254,0.4,0.5,0.5727272727272728,0.8,0.6,0.4113636363636364,0.3,0.6,0.509090909090909,0.2,0.5,0.5602272727272728,0.2,0.4,0.8056818181818182,0.8,0.6,0.3988636363636364
8,0.4882849220979268,0.6700182520643418,0.6,0.5,0.5181818181818182,0.8,0.6,0.5386363636363636,0.5,0.6,0.42159090909090907,0.7,0.4,0.5375,0.4,0.6,0.6806818181818182,0.8,0.6,0.5568181818181819
9,0.4952045853894744,0.6849773629646255,0.6,0.4,0.5875,0.2,1.0,0.3125,0.4,0.4,0.5488636363636363,0.2,0.1,0.5511363636363636,0.4,0.4,0.7522727272727272,0.2,1.0,0.28181818181818186
10,0.4908158822926847,0.6968929911946534,0.6,0.5,0.45681818181818185,0.8,0.6,0.5431818181818182,0.3,0.7,0.7022727272727273,0.4,0.6,0.6465909090909091,0.2,0.6,0.8431818181818181,0.8,0.6,0.5545454545454546
11,0.5028458861524223,0.7012834879627754,0.5,0.6,0.3795454545454546,0.8,0.6,0.5636363636363637,0.3,0.8,0.5431818181818182,0.7,0.5,0.6113636363636363,0.4,0.9,0.734090909090909,0.8,0.6,0.6011363636363636
12,0.5015003696424317,0.505390528493276,0.5,0.3,0.55,0.8,0.4,0.4715909090909091,0.3,0.9,0.7238636363636364,0.4,0.7,0.6363636363636364,0.4,1.0,0.9,0.8,0.4,0.4806818181818182
13,0.5028559452255907,0.5024145887880948,0.2,0.7,0.5181818181818182,0.8,0.8,0.4397727272727272,0.6,0.5,0.7022727272727273,0.7,0.5,0.6295454545454545,0.6,0.6,0.8318181818181818,0.8,0.8,0.3068181818181818
14,0.5045736563306975,0.6857496957843542,0.7,0.6,0.4897727272727272,0.8,0.4,0.4125,0.6,0.5,0.6534090909090909,0.7,0.6,0.6931818181818181,0.6,0.4,0.7840909090909091,0.6,0.6,0.3659090909090909
15,0.501736106723014,0.7227126951895785,0.6,0.3,0.5806818181818182,1.0,0.6,0.31022727272727274,0.4,1.0,0.7863636363636363,0.5,0.8,0.5840909090909091,0.4,1.0,0.9784090909090909,1.0,0.6,0.3090909090909091
16,0.4939126860362313,0.49366695795097487,0.7,0.8,0.5045454545454545,0.6,0.6,0.2727272727272727,0.6,1.0,0.7488636363636364,0.6,1.0,0.8045454545454545,0.6,1.0,0.8681818181818182,0.6,0.6,0.3613636363636364
17,0.4949414939030372,0.691401777729678,0.8,0.6,0.5170454545454546,0.6,0.8,0.6295454545454546,0.2,0.8,0.7931818181818182,0.2,0.7,0.7522727272727273,0.2,0.8,0.9647727272727272,0.6,0.8,0.7272727272727273
18,0.5067623026515985,0.6746009176310356,0.5,0.4,0.5375,1.0,0.2,0.3284090909090909,0.5,0.5,0.6443181818181818,0.8,0.5,0.6045454545454545,0.4,0.4,0.7863636363636364,1.0,0.2,0.4022727272727272
19,0.49680989553465177,0.7168006899665438,0.7,0.7,0.4727272727272727,1.0,0.6,0.4022727272727273,0.8,0.5,0.5806818181818181,0.9,0.5,0.5897727272727272,0.7,0.4,0.7124999999999999,1.0,0.6,0.40795454545454546
20,0.5154625208942009,0.6531566360039484,0.6,0.3,0.5181818181818183,1.0,0.4,0.7306818181818182,0.3,0.3,0.7681818181818182,0.3,0.5,0.7068181818181818,0.2,0.5,0.884090909090909,1.0,0.4,0.6579545454545455
21,0.49240838811143106,0.6597839936922617,0.4,0.3,0.44886363636363635,0.8,0.6,0.39204545454545453,0.3,0.8,0.5011363636363637,0.4,0.7,0.5511363636363636,0.4,0.8,0.7397727272727272,0.8,0.6,0.35909090909090907
22,0.48242706625337856,0.707927508928371,0.4,0.6,0.4113636363636364,1.0,0.4,0.4954545454545454,0.5,0.6,0.6545454545454545,0.7,0.6,0.7011363636363637,0.4,0.6,0.7636363636363637,1.0,0.4,0.5488636363636364
23,0.5063651723335028,0.7188745192849195,0.3,0.4,0.6204545454545455,0.4,0.6,0.6363636363636364,0.4,0.4,0.8147727272727272,0.4,0.4,0.8386363636363636,0.4,0.4,0.975,0.4,0.6,0.6147727272727272
24,0.5017633302724211,0.6273671258034894,0.3,0.7,0.3977272727272727,0.8,0.8,0.2340909090909091,0.5,0.7,0.5647727272727272,0.7,0.5,0.6613636363636364,0.6,0.8,0.7295454545454546,0.6,1.0,0.6534090909090908
25,0.4983721734129364,0.6461976908298099,0.4,0.6,0.5590909090909091,1.0,0.6,0.6056818181818182,0.4,0.5,0.6295454545454545,0.8,0.5,0.7022727272727273,0.4,0.5,0.7159090909090908,1.0,0.6,0.6227272727272727
26,0.5016906219479124,0.6444570487732105,0.6,0.5,0.4897727272727273,0.8,0.8,0.5102272727272728,0.2,0.5,0.6045454545454545,0.2,0.5,0.6079545454545455,0.2,0.8,0.8488636363636364,0.4,0.8,0.5204545454545454
27,0.5060904097823169,0.6987411226994857,0.6,0.5,0.44772727272727275,0.8,0.4,0.5965909090909091,0.4,0.6,0.6340909090909091,0.6,0.6,0.7409090909090909,0.7,0.6,0.8340909090909091,0.8,0.4,0.6068181818181818
28,0.49396969819339,0.5013175776171731,0.6,0.6,0.45227272727272727,0.4,0.4,0.4795454545454545,0.4,0.4,0.6,0.4,0.2,0.6829545454545454,0.4,0.5,0.7897727272727273,0.4,0.8,0.48522727272727273
29,0.4984038103705595,0.6714318605924863,0.2,0.2,0.40568181818181825,0.4,0.4,0.4056818181818182,0.4,0.7,0.6874999999999999,0.4,0.6,0.6727272727272726,0.4,0.7,0.9181818181818181,0.4,0.4,0.40795454545454546
