,AUC0,AUC1,AUC3_0,AUC3_1,phi_pos,phi_neg,phi_odg,grad_pos,grad_neg,grad_odg,grad_feature_pos,grad_feature_neg,grad_feature_odg,IG1_pos,IG1_neg,IG1_odg,grad_LM_pos,grad_LM_neg,grad_LM_odg,IG1_LM_pos,IG1_LM_neg,IG1_LM_odg
0,0.8432813509122908,0.8296941073247321,0.6626935402260077,0.6272013301383931,0.6,0.4,0.5839285714285715,0.8,0.8,0.5625,0.8,0.2,0.9857142857142858,0.8,0.2,0.9964285714285714,0.8,0.2,0.9946428571428572,0.8,0.8,0.5839285714285715
1,0.8594176027788356,0.8291527981765985,0.6880733443699564,0.5868339263997117,0.7,0.6,0.5357142857142858,0.8,0.8,0.6982142857142857,0.8,0.2,0.9714285714285714,0.8,0.2,0.9714285714285715,0.8,0.2,0.9892857142857143,0.8,0.8,0.7017857142857143
2,0.8485946592388092,0.8550399187909524,0.6630608267278488,0.6761936825904507,0.7,0.7,0.6375000000000001,0.8,0.8,0.7071428571428572,0.8,0.2,0.967857142857143,0.8,0.2,0.9553571428571428,0.8,0.2,0.9910714285714286,0.8,0.8,0.6982142857142857
3,0.852831525358805,0.8494609733038205,0.6439801075982523,0.6463182252135833,0.6,0.3,0.6464285714285714,0.8,0.8,0.40714285714285714,0.8,0.2,0.7696428571428571,0.8,0.2,0.8089285714285714,0.8,0.2,0.9017857142857143,0.8,0.8,0.4535714285714285
4,0.8344940456194572,0.8555033929051331,0.6935369158569633,0.7384684748237185,0.4,0.5,0.5464285714285715,0.6,1.0,0.31607142857142856,0.6,0.0,0.8910714285714285,0.6,0.0,0.8839285714285714,0.6,0.0,0.9589285714285715,0.6,1.0,0.3732142857142857
5,0.8437516609679985,0.8430179231249453,0.6696306094454243,0.647732035495433,0.7,0.5,0.5910714285714286,0.8,0.8,0.42500000000000004,0.8,0.2,0.9482142857142857,0.8,0.2,0.9232142857142858,0.8,0.2,0.9928571428571429,0.8,0.8,0.4392857142857143
6,0.8417570969457135,0.8627284833028266,0.6387970463104276,0.6530136082675723,0.5,0.1,0.5,0.8,0.7,0.5232142857142857,0.8,0.3,0.8803571428571428,0.8,0.4,0.8821428571428571,0.8,0.3,0.9035714285714286,0.8,0.6,0.5071428571428571
7,0.8470405642513043,0.8406322955455187,0.6466712151680551,0.6322361027518026,0.4,0.3,0.42321428571428565,0.7,0.8,0.18392857142857144,0.7,0.2,0.6321428571428571,0.6,0.2,0.6642857142857143,0.7,0.2,0.7142857142857143,0.6,0.8,0.19821428571428568
8,0.843315400218184,0.8528161074493634,0.6952549943523613,0.6859389669540117,0.1,0.5,0.5535714285714286,0.8,0.6,0.7,0.8,0.4,0.9750000000000001,0.8,0.4,0.9839285714285715,0.8,0.4,0.9696428571428571,0.8,0.6,0.7107142857142857
9,0.850149654899249,0.8385453138950649,0.6945391524306395,0.6607443378168316,0.3,0.9,0.5750000000000001,0.9,0.8,0.6857142857142858,1.0,0.2,0.8553571428571429,1.0,0.4,0.9,1.0,0.2,0.8892857142857142,1.0,0.6,0.7428571428571429
10,0.8477618171984856,0.8539969713358573,0.7295063939422504,0.6837702037078289,0.3,0.7,0.4035714285714286,0.6,1.0,0.6053571428571428,0.6,0.0,0.9053571428571429,0.6,0.0,0.8928571428571429,0.6,0.0,0.9125,0.6,1.0,0.5874999999999999
11,0.8480645022209967,0.8463037355742284,0.6849217314729058,0.7241049628179871,0.6,0.9,0.525,0.8,0.6,0.28035714285714286,0.8,0.4,0.8928571428571428,0.8,0.4,0.8946428571428571,0.8,0.4,0.9196428571428572,0.8,0.6,0.28750000000000003
12,0.8444038756128396,0.8449378016651379,0.6729772949218751,0.6886360040285211,0.7,0.6,0.42500000000000004,0.8,0.8,0.28214285714285714,0.8,0.2,0.9821428571428572,0.8,0.2,0.9821428571428572,0.8,0.2,0.9857142857142858,0.8,0.8,0.37321428571428567
13,0.818952037042257,0.8169877648392307,0.6250482093663912,0.6398832613795055,0.6,0.8,0.5178571428571428,1.0,0.6,0.25,1.0,0.4,0.9196428571428572,1.0,0.4,0.9196428571428572,1.0,0.4,0.9946428571428572,1.0,0.6,0.33571428571428574
14,0.8475149243370819,0.8322113471238836,0.7001737578660655,0.7173684069288466,0.5,0.2,0.3053571428571428,0.6,1.0,0.27499999999999997,0.6,0.1,0.7107142857142857,0.6,0.1,0.7267857142857144,0.6,0.0,0.7374999999999999,0.6,0.9,0.3053571428571429
15,0.8298123303468808,0.837579676510881,0.6740831283365145,0.6685179384098642,0.6,0.5,0.4875,0.6,1.0,0.3821428571428572,0.6,0.0,0.8982142857142856,0.6,0.0,0.9017857142857143,0.6,0.0,0.9428571428571428,0.6,1.0,0.40714285714285714
16,0.8309279384019883,0.8414625350700704,0.622343515801858,0.6426714463621077,0.4,0.4,0.4857142857142857,0.8,0.7,0.6410714285714287,0.8,0.3,0.8517857142857144,0.8,0.4,0.8625,0.8,0.3,0.8910714285714285,0.8,0.6,0.6821428571428572
17,0.8199663015621744,0.834114595710144,0.6262865439813579,0.6546746611214996,0.5,0.5,0.5785714285714285,0.8,0.8,0.3125,0.8,0.2,0.9678571428571429,0.8,0.2,0.9696428571428573,0.8,0.2,0.9821428571428572,0.8,0.8,0.4196428571428572
18,0.8450332829533396,0.8145130543577151,0.6180401151106037,0.6311651246241219,0.8,0.7,0.5517857142857143,0.8,0.8,0.4714285714285714,0.8,0.2,0.9803571428571429,0.8,0.2,0.9678571428571429,0.8,0.2,0.9910714285714286,0.8,0.8,0.45
19,0.8432591813460792,0.8232724963932985,0.627552708956266,0.6827119822568856,0.5,0.6,0.6089285714285714,0.8,0.8,0.35892857142857143,0.8,0.2,0.8178571428571428,0.8,0.2,0.9071428571428571,0.8,0.2,0.925,0.8,0.8,0.4732142857142857
20,0.8525689311870273,0.8465598275753882,0.6869075468674891,0.6426274722259355,0.5,0.7,0.7392857142857142,0.8,0.6,0.5875,0.8,0.4,0.8785714285714286,0.8,0.4,0.8946428571428572,0.8,0.4,0.9035714285714286,0.8,0.6,0.5910714285714286
21,0.8318626430801248,0.8307076578268445,0.6959536789952014,0.6604248343692372,0.7,0.6,0.4928571428571428,1.0,0.6,0.46964285714285714,1.0,0.4,0.8642857142857143,1.0,0.4,0.875,1.0,0.4,0.9089285714285714,1.0,0.6,0.47321428571428575
22,0.8450538049927033,0.8370565691190711,0.6870058911510638,0.6145163724158744,0.5,0.5,0.43214285714285716,0.8,0.8,0.41964285714285715,0.8,0.2,0.8839285714285714,0.8,0.2,0.8964285714285715,0.8,0.2,0.9267857142857143,0.8,0.8,0.43749999999999994
23,0.8346578889010134,0.8432702867763271,0.6274565851702811,0.6705168005843682,0.5,0.6,0.41964285714285715,0.6,1.0,0.7125,0.6,0.0,0.9249999999999999,0.6,0.0,0.9071428571428573,0.6,0.0,0.9625,0.6,1.0,0.6928571428571428
24,0.8312013174749613,0.8260287490141003,0.584663988312637,0.6442623370032398,0.2,0.5,0.43214285714285716,1.0,0.6,0.7196428571428571,1.0,0.4,0.967857142857143,1.0,0.4,0.9714285714285714,1.0,0.4,0.9482142857142858,1.0,0.6,0.7607142857142857
25,0.825497943490273,0.8630083936241018,0.6421635620593956,0.678706357558118,0.6,0.9,0.5428571428571429,1.0,0.6,0.5714285714285714,1.0,0.4,0.9732142857142858,1.0,0.4,0.9892857142857143,1.0,0.4,0.9892857142857143,1.0,0.6,0.6178571428571429
26,0.8376351255554814,0.8463393408108044,0.6392308901903119,0.6738738488592716,0.3,0.7,0.5464285714285715,0.8,0.8,0.2357142857142857,0.8,0.2,0.8875,0.8,0.2,0.8642857142857143,0.8,0.2,0.9660714285714286,0.8,0.8,0.2839285714285714
27,0.8250503411632886,0.843598057839125,0.601925508057394,0.6375082182774491,0.3,0.3,0.4892857142857143,0.6,0.8,0.21964285714285717,0.6,0.2,0.8375,0.6,0.2,0.8321428571428572,0.6,0.2,0.9357142857142857,0.6,0.8,0.24821428571428572
28,0.8380952592931332,0.8474007150820806,0.6314321420289107,0.6468540853471338,0.8,0.6,0.5375,0.8,0.8,0.5678571428571428,0.8,0.2,0.9910714285714286,0.8,0.2,0.9982142857142857,0.8,0.2,1.0,0.8,0.8,0.5910714285714286
29,0.8425940044524413,0.8512923343987487,0.6537329008930718,0.6795563271604939,0.3,0.5,0.5571428571428572,0.6,0.8,0.2357142857142857,0.6,0.2,0.9053571428571429,0.6,0.2,0.925,0.6,0.2,0.9267857142857142,0.6,0.8,0.2625
